pred_3h,pred_6h,pred_9h,pred_12h,pred_18h,pred_24h,origin_hs,origin_time
1.3512515,1.2150214,1.2496958,1.1850308,0.8946386,0.80517614,1.45,2024-04-04 20:30:00+09:00
1.4245294,1.437363,1.3485271,1.258723,1.0150963,0.7144177,1.55,2024-04-04 21:00:00+09:00
1.6279857,1.4679834,1.4832338,1.4264526,0.9935476,0.98229015,1.725,2024-04-04 21:30:00+09:00
1.3731962,1.407093,1.4023985,1.3989137,0.973496,0.8793334,1.56,2024-04-04 22:00:00+09:00
1.1894227,1.1226681,1.1854303,1.057951,0.74967885,0.72048545,1.355,2024-04-04 22:30:00+09:00
1.2188424,1.1600647,1.1409646,1.1974987,0.9582996,0.8790574,1.42,2024-04-04 23:00:00+09:00
1.2331791,1.203542,1.272673,1.1065116,0.8572022,0.8176652,1.365,2024-04-04 23:30:00+09:00
1.1824529,1.1787962,1.1766262,1.2213014,0.8363514,0.86233795,1.34,2024-04-05 00:00:00+09:00
1.20634,1.1419679,1.1638681,1.0723233,0.8102996,0.6657338,1.345,2024-04-05 00:30:00+09:00
1.2739722,1.183312,1.2048335,1.2210958,0.87618756,0.7381273,1.44,2024-04-05 01:00:00+09:00
1.1755904,1.1635334,1.2046406,1.0825171,0.82078457,0.84134495,1.305,2024-04-05 01:30:00+09:00
1.1595595,1.1256202,1.2496763,1.1012301,0.8466821,0.8358479,1.23,2024-04-05 02:00:00+09:00
1.1888813,1.1788372,1.2785817,1.2672267,0.9454995,0.82504565,1.22,2024-04-05 02:30:00+09:00
1.1900518,1.2156737,1.091646,1.0633831,0.96089596,0.711257,1.16,2024-04-05 03:00:00+09:00
1.1922414,1.2491763,1.2097842,1.0945233,1.0243661,0.916965,1.2,2024-04-05 03:30:00+09:00
1.0790993,1.0665528,1.0928606,1.0126979,0.85824233,0.74928033,1.11,2024-04-05 04:00:00+09:00
1.1538368,1.1287242,1.1629076,1.124888,0.91601384,0.8015919,1.18,2024-04-05 04:30:00+09:00
1.1712514,1.1890489,1.2604096,1.112867,0.9375923,0.9227165,1.19,2024-04-05 05:00:00+09:00
1.1681308,1.162036,1.1654233,1.0884969,0.917307,0.82054734,1.175,2024-04-05 05:30:00+09:00
1.1764882,1.21633,1.185823,1.2251484,1.0129371,0.776538,1.21,2024-04-05 06:00:00+09:00
1.2012975,1.2349179,1.1537619,1.1121837,0.87829554,0.7320224,1.22,2024-04-05 06:30:00+09:00
1.2138306,1.2035223,1.1251752,0.9237512,0.9261629,0.750037,1.24,2024-04-05 07:00:00+09:00
1.1464853,1.1444212,1.1003479,1.0846838,0.8469653,0.770383,1.24,2024-04-05 07:30:00+09:00
1.2752447,1.1901313,1.077972,0.9398269,0.67557997,0.6950535,1.32,2024-04-05 08:00:00+09:00
1.352237,1.2399328,1.0556054,0.99945086,0.8302547,0.6876535,1.42,2024-04-05 08:30:00+09:00
1.392918,1.4660903,1.1882259,1.2817826,0.94782543,0.71465427,1.55,2024-04-05 09:00:00+09:00
1.1919551,1.0896153,1.0605562,0.87154794,0.7244546,0.69468397,1.315,2024-04-05 09:30:00+09:00
1.1592045,1.0652869,0.96024436,0.9747713,0.73152226,0.729605,1.19,2024-04-05 10:00:00+09:00
1.1355395,1.0254426,0.9885443,0.83132195,0.69551575,0.63022286,1.215,2024-04-05 10:30:00+09:00
1.0390724,1.0154177,1.031807,0.9179143,0.8967188,0.6627043,1.13,2024-04-05 11:00:00+09:00
1.1795588,1.0801432,0.96900004,0.90122247,0.795957,0.69408375,1.16,2024-04-05 11:30:00+09:00
1.2024492,1.1218437,1.0536795,1.0066743,0.9723489,0.8141493,1.26,2024-04-05 12:00:00+09:00
1.1945493,1.120895,1.1344225,1.0312849,0.8505497,1.1004215,1.29,2024-04-05 12:30:00+09:00
1.2049222,0.9912446,0.9721462,0.8776674,0.76492786,0.7404272,1.37,2024-04-05 13:00:00+09:00
1.1890432,1.0344983,0.94861573,0.9294815,0.9366184,0.924548,1.4,2024-04-05 13:30:00+09:00
1.1465799,1.0492121,0.99190396,0.9704353,0.98048735,0.9589107,1.26,2024-04-05 14:00:00+09:00
1.1145829,0.99391246,0.9023204,0.79583144,0.87844056,0.7595424,1.18,2024-04-05 14:30:00+09:00
0.98512256,0.9220872,0.89307874,0.75645304,0.7801616,0.67979515,1.12,2024-04-05 15:00:00+09:00
0.95732826,0.9253538,0.9252833,0.78485066,0.8668679,1.0306731,1.05,2024-04-05 15:30:00+09:00
0.8947957,0.9252071,0.9189105,0.8564043,0.86397976,0.87281245,1.0,2024-04-05 16:00:00+09:00
0.9257539,0.8599142,0.82012165,0.74793655,0.86072445,1.0547808,0.975,2024-04-05 16:30:00+09:00
0.8969921,0.8964286,0.8311615,0.78665674,0.7978054,0.7252774,0.94,2024-04-05 17:00:00+09:00
0.8351334,0.8594493,0.8212309,0.71022046,0.8177761,0.83066624,0.895,2024-04-05 17:30:00+09:00
0.7988567,0.8257846,0.8196333,0.7742822,0.8315887,0.9979985,0.84,2024-04-05 18:00:00+09:00
0.79097986,0.7990914,0.79482996,0.8023172,0.7010914,0.96334374,0.8,2024-04-05 18:30:00+09:00
0.72829896,0.76969033,0.7639661,0.6896723,0.7855863,0.7673807,0.74,2024-04-05 19:00:00+09:00
0.73683167,0.76539826,0.7137116,0.68557495,0.7283214,0.6779031,0.75,2024-04-05 19:30:00+09:00
0.7624286,0.7565586,0.74883527,0.64330465,0.6807696,0.89528877,0.78,2024-04-05 20:00:00+09:00
0.7577281,0.77766776,0.7536306,0.70616645,0.7706877,0.6312028,0.755,2024-04-05 20:30:00+09:00
0.7963187,0.8594393,0.7901103,0.79565746,0.8443007,0.98950964,0.78,2024-04-05 21:00:00+09:00
0.80646574,0.763499,0.6552729,0.5960021,0.7032608,0.86703956,0.78,2024-04-05 21:30:00+09:00
0.78390944,0.78149396,0.7540514,0.628939,0.73182744,0.8135214,0.78,2024-04-05 22:00:00+09:00
0.8140846,0.80543375,0.7237528,0.71493566,0.76022404,0.7682319,0.795,2024-04-05 22:30:00+09:00
0.75082785,0.74573696,0.7317334,0.7435588,0.7691208,0.7189552,0.77,2024-04-05 23:00:00+09:00
0.6946209,0.70773315,0.70406955,0.7009372,0.68033326,0.66628665,0.735,2024-04-05 23:30:00+09:00
0.7092035,0.7028422,0.7106867,0.7552482,0.6643704,0.65391886,0.74,2024-04-06 00:00:00+09:00
0.7189868,0.76077205,0.73383915,0.70166427,0.7988115,0.73093486,0.74,2024-04-06 00:30:00+09:00
0.66035795,0.70135325,0.6929032,0.73404366,0.7029578,0.7709508,0.71,2024-04-06 01:00:00+09:00
0.6666129,0.70355034,0.7273823,0.722641,0.79840004,0.8355545,0.715,2024-04-06 01:30:00+09:00
0.7210223,0.7443117,0.73413175,0.79819804,0.86027336,0.80510926,0.71,2024-04-06 02:00:00+09:00
0.71984506,0.76218575,0.80332005,0.78335667,0.87516177,0.7739447,0.725,2024-04-06 02:30:00+09:00
0.7077687,0.73522365,0.70047826,0.69799376,0.86280316,0.8432893,0.69,2024-04-06 03:00:00+09:00
0.6992057,0.7393539,0.696417,0.68331087,0.83259076,0.8451934,0.715,2024-04-06 03:30:00+09:00
0.72477216,0.76152146,0.71711797,0.68234885,0.81561506,0.8303826,0.76,2024-04-06 04:00:00+09:00
0.69787693,0.7871805,0.780102,0.8483715,0.84318155,0.8781705,0.68,2024-04-06 04:30:00+09:00
0.6408441,0.69120926,0.78422827,0.7011819,0.7698362,0.8002434,0.61,2024-04-06 05:00:00+09:00
0.6844839,0.6936242,0.71808124,0.64490825,0.7336815,0.9035041,0.635,2024-04-06 05:30:00+09:00
0.6451654,0.6975146,0.6414203,0.6917767,0.80388284,0.7618454,0.64,2024-04-06 06:00:00+09:00
0.63386226,0.67459327,0.61298376,0.6847895,0.77829117,0.756311,0.63,2024-04-06 06:30:00+09:00
0.7009797,0.6807311,0.7842313,0.71650463,0.88706803,0.9266897,0.62,2024-04-06 07:00:00+09:00
0.64041436,0.67476255,0.7532346,0.67999905,0.8147101,0.72889555,0.625,2024-04-06 07:30:00+09:00
0.5690039,0.59078366,0.64272,0.56249714,0.7650012,0.6327105,0.56,2024-04-06 08:00:00+09:00
0.5688406,0.61544305,0.61432564,0.61527914,0.7229281,0.6870954,0.52,2024-04-06 08:30:00+09:00
0.6355589,0.6020825,0.6149626,0.610399,0.73046714,0.5739366,0.5740741,2024-04-06 09:00:00+09:00
0.57162946,0.64057744,0.63393164,0.59008527,0.7135583,0.6948368,0.5648148,2024-04-06 09:30:00+09:00
0.57159984,0.60515755,0.5960112,0.57334256,0.6180006,0.5307937,0.59876543,2024-04-06 10:00:00+09:00
0.60966516,0.5576667,0.5810984,0.5092672,0.578607,0.500087,0.5802469,2024-04-06 10:30:00+09:00
0.638769,0.5838919,0.55650365,0.5794505,0.53170025,0.5800639,0.6,2024-04-06 11:00:00+09:00
0.64360994,0.6153893,0.68966234,0.64921194,0.6466956,0.5914541,0.615,2024-04-06 11:30:00+09:00
0.5991756,0.6002352,0.6691764,0.6040947,0.69281137,0.64896816,0.56,2024-04-06 12:00:00+09:00
0.62151885,0.5972318,0.61115,0.6073279,0.59258616,0.6119921,0.63,2024-04-06 12:30:00+09:00
0.6105125,0.59720397,0.6025881,0.5286683,0.6739255,0.6373935,0.62,2024-04-06 13:00:00+09:00
0.5634185,0.55681664,0.5329751,0.5190177,0.5054017,0.68153626,0.61,2024-04-06 13:30:00+09:00
0.5104789,0.5258981,0.53746414,0.5258419,0.46017143,0.6113057,0.61,2024-04-06 14:00:00+09:00
0.5424808,0.54358506,0.5327913,0.5431556,0.46851075,0.4483213,0.51,2024-04-06 14:30:00+09:00
0.547162,0.6748183,0.7785098,0.7631176,0.7442102,0.755883,0.46,2024-04-06 15:00:00+09:00
0.65426093,0.7859131,0.95578563,0.79126847,0.9743209,1.1416099,0.545,2024-04-06 15:30:00+09:00
0.64796877,0.72857684,0.69217,0.80059,0.96355194,0.8866298,0.62,2024-04-06 16:00:00+09:00
0.57221365,0.6238516,0.68593735,0.8311405,0.85264283,0.9348544,0.605,2024-04-06 16:30:00+09:00
0.55387914,0.5485747,0.5860369,0.71854615,0.8569932,0.9646053,0.61,2024-04-06 17:00:00+09:00
0.5352178,0.5349726,0.5978781,0.72918606,0.8698774,0.940888,0.55,2024-04-06 17:30:00+09:00
0.44328597,0.42236277,0.43159044,0.47273347,0.67978805,0.79643786,0.52,2024-04-06 18:00:00+09:00
0.48598054,0.47162744,0.50951105,0.71991956,0.7309162,0.8083991,0.455,2024-04-06 18:30:00+09:00
0.47708005,0.51454157,0.5728212,0.5919586,0.74723905,0.831384,0.41,2024-04-06 19:00:00+09:00
0.47398442,0.5564479,0.6206819,0.67094845,0.8824562,0.77939016,0.425,2024-04-06 19:30:00+09:00
0.47610533,0.49185854,0.57763815,0.6086814,0.8834937,0.79150176,0.43,2024-04-06 20:00:00+09:00
0.42782086,0.49688637,0.4910432,0.6156094,0.77656204,0.77303356,0.4,2024-04-06 20:30:00+09:00
0.43703657,0.48125863,0.46863312,0.57820314,0.76946545,0.7338174,0.39,2024-04-06 21:00:00+09:00
0.49213696,0.50848097,0.50226945,0.60169315,0.82620317,0.7622761,0.43,2024-04-06 21:30:00+09:00
0.5097463,0.5718999,0.53225595,0.6218967,0.7004408,0.7216917,0.47,2024-04-06 22:00:00+09:00
0.50131243,0.5411321,0.5328833,0.5578408,0.7292939,0.68142295,0.475,2024-04-06 22:30:00+09:00
0.50326365,0.5355473,0.5282388,0.62646997,0.71769565,0.7724641,0.45,2024-04-06 23:00:00+09:00
0.5132033,0.56040627,0.56605506,0.6979074,0.76045734,0.891983,0.475,2024-04-06 23:30:00+09:00
0.5357612,0.5468447,0.5785514,0.6963462,0.72160655,0.8808986,0.53,2024-04-07 00:00:00+09:00
0.5071826,0.54846805,0.5503559,0.64383966,0.6948797,0.67936915,0.545,2024-04-07 00:30:00+09:00
0.52632564,0.54095966,0.5651303,0.6534736,0.7434871,0.86681306,0.53,2024-04-07 01:00:00+09:00
0.49974474,0.5189188,0.52581626,0.6240574,0.747131,0.80439883,0.485,2024-04-07 01:30:00+09:00
0.537255,0.56034595,0.5580039,0.6549537,0.77659386,0.921413,0.49,2024-04-07 02:00:00+09:00
0.48835954,0.57846516,0.6011986,0.67147136,0.77094513,0.89958143,0.47,2024-04-07 02:30:00+09:00
0.5261827,0.5561637,0.5573802,0.62728417,0.7157369,0.8470476,0.53,2024-04-07 03:00:00+09:00
0.56059736,0.57818687,0.57852226,0.5986862,0.6836323,0.8982188,0.57,2024-04-07 03:30:00+09:00
0.5441573,0.5517274,0.53781253,0.5536976,0.5705362,0.7610448,0.58,2024-04-07 04:00:00+09:00
0.49243307,0.44726244,0.4249179,0.5089422,0.7201398,0.6420048,0.51,2024-04-07 04:30:00+09:00
0.47080976,0.50080466,0.4615951,0.4606925,0.5450431,0.7722093,0.45,2024-04-07 05:00:00+09:00
0.48832163,0.51915157,0.537803,0.5869819,0.76784503,0.9243401,0.425,2024-04-07 05:30:00+09:00
0.46482462,0.5082717,0.5302067,0.57580733,0.6196884,0.9557584,0.41,2024-04-07 06:00:00+09:00
0.49020824,0.5884334,0.60545474,0.6236138,0.7393172,0.85830986,0.41,2024-04-07 06:30:00+09:00
0.4726485,0.49790385,0.49827814,0.5427005,0.6151391,0.8860318,0.4,2024-04-07 07:00:00+09:00
0.45721355,0.47490165,0.4827893,0.514885,0.67683274,0.7550213,0.425,2024-04-07 07:30:00+09:00
0.43839568,0.45405552,0.4335285,0.4472097,0.5787695,0.54261607,0.42,2024-04-07 08:00:00+09:00
0.45893395,0.508783,0.4627404,0.4933213,0.5900337,0.68304604,0.405,2024-04-07 08:30:00+09:00
0.49686593,0.5165483,0.5236286,0.5668332,0.68825233,0.7067514,0.41,2024-04-07 09:00:00+09:00
0.45632425,0.5648103,0.49575076,0.5421942,0.80861515,0.8242044,0.425,2024-04-07 09:30:00+09:00
0.49360406,0.54061544,0.5147463,0.501904,0.7679502,0.7844633,0.44,2024-04-07 10:00:00+09:00
0.49536386,0.53401315,0.5046971,0.5195445,0.73241985,0.9267393,0.465,2024-04-07 10:30:00+09:00
0.55279887,0.608475,0.60963565,0.66223305,0.89936894,0.8642907,0.53,2024-04-07 11:00:00+09:00
0.61276656,0.53804994,0.586746,0.64369565,0.9001149,0.83102083,0.65,2024-04-07 11:30:00+09:00
0.5744231,0.64194715,0.5856456,0.69129646,0.7608912,0.8932962,0.66,2024-04-07 12:00:00+09:00
0.64913833,0.6035705,0.5602563,0.76382387,0.7060917,0.7985379,0.73,2024-04-07 12:30:00+09:00
0.670659,0.62087107,0.66335654,0.7056255,0.7348485,0.78570914,0.67,2024-04-07 13:00:00+09:00
0.60691047,0.57303375,0.5334904,0.57947105,0.6463601,0.8626692,0.615,2024-04-07 13:30:00+09:00
0.54769534,0.5314862,0.59346896,0.63686275,0.7010208,0.86194855,0.62,2024-04-07 14:00:00+09:00
0.47238496,0.47804064,0.5026067,0.5439429,0.5759718,0.8767537,0.565,2024-04-07 14:30:00+09:00
0.47475728,0.47138333,0.4483539,0.4594633,0.53124577,0.7780359,0.46,2024-04-07 15:00:00+09:00
0.44020855,0.4282163,0.46695212,0.485984,0.58982825,0.7051873,0.425,2024-04-07 15:30:00+09:00
0.45505506,0.446056,0.48218533,0.5294945,0.61721545,0.7003345,0.43,2024-04-07 16:00:00+09:00
0.47948328,0.4711456,0.50159496,0.5253447,0.70905215,0.7659408,0.46,2024-04-07 16:30:00+09:00
0.51060915,0.635879,0.65742606,0.6848811,0.9491452,0.7916831,0.44,2024-04-07 17:00:00+09:00
0.5709914,0.58425826,0.71615064,0.7410891,0.9574548,0.99746424,0.5,2024-04-07 17:30:00+09:00
0.42805824,0.5542373,0.4769297,0.60211974,0.70326376,0.87300014,0.49,2024-04-07 18:00:00+09:00
0.47977486,0.4894644,0.544547,0.48015687,0.6861271,0.83770335,0.44,2024-04-07 18:30:00+09:00
0.46894738,0.4779945,0.4960144,0.5509724,0.67227834,0.86183864,0.44,2024-04-07 19:00:00+09:00
0.4703196,0.49396744,0.47144195,0.5440418,0.66663617,0.847832,0.45,2024-04-07 19:30:00+09:00
0.44967303,0.4571002,0.4187766,0.5651905,0.6723642,0.91262823,0.42,2024-04-07 20:00:00+09:00
0.4240865,0.4290032,0.427789,0.5588458,0.6584546,0.8623763,0.39,2024-04-07 20:30:00+09:00
0.42530325,0.4681187,0.4321511,0.5050044,0.6689182,0.87724775,0.36,2024-04-07 21:00:00+09:00
0.41003436,0.43666047,0.46201256,0.531452,0.64202464,0.8485501,0.38,2024-04-07 21:30:00+09:00
0.3981522,0.4149349,0.480238,0.50162095,0.6202985,0.7940631,0.36,2024-04-07 22:00:00+09:00
0.40322793,0.41698265,0.47751284,0.53786117,0.64386827,0.70033264,0.35,2024-04-07 22:30:00+09:00
0.3895968,0.42773458,0.41769683,0.49358693,0.6457662,0.8411988,0.35,2024-04-07 23:00:00+09:00
0.40905133,0.44864425,0.44101658,0.5101682,0.6259016,0.80314016,0.355,2024-04-07 23:30:00+09:00
0.42060664,0.4445576,0.4252184,0.51604855,0.64212716,0.79940265,0.38,2024-04-08 00:00:00+09:00
0.45717502,0.44162568,0.44346446,0.50369275,0.63188446,0.8617426,0.43,2024-04-08 00:30:00+09:00
0.46376458,0.47804153,0.5249789,0.5582706,0.6358891,0.9223919,0.48,2024-04-08 01:00:00+09:00
0.4784712,0.5200365,0.58714724,0.688029,0.66840947,0.9502753,0.455,2024-04-08 01:30:00+09:00
0.49363106,0.48620898,0.48412615,0.50861603,0.62253183,0.83985424,0.46,2024-04-08 02:00:00+09:00
0.48447016,0.49017936,0.5251911,0.549542,0.6518164,0.9062865,0.465,2024-04-08 02:30:00+09:00
0.48290768,0.48052812,0.4985811,0.5491429,0.6470566,0.89817655,0.44,2024-04-08 03:00:00+09:00
0.4691767,0.4704374,0.5052868,0.5772201,0.67483217,0.9857287,0.465,2024-04-08 03:30:00+09:00
0.49729863,0.5016691,0.52921057,0.63196,0.71888834,0.9578056,0.52,2024-04-08 04:00:00+09:00
0.50342697,0.52378887,0.58255243,0.54532444,0.6670061,0.8491017,0.515,2024-04-08 04:30:00+09:00
0.49115482,0.56782293,0.56305254,0.63637435,0.8151628,0.90523416,0.47,2024-04-08 05:00:00+09:00
0.6095218,0.7037201,0.8012949,0.88806695,1.03606,1.0183824,0.495,2024-04-08 05:30:00+09:00
0.5141269,0.6470244,0.5904552,0.7425267,0.9635557,1.0861859,0.47,2024-04-08 06:00:00+09:00
0.595997,0.68780464,0.6934768,0.80070126,0.9864357,1.0632992,0.5,2024-04-08 06:30:00+09:00
0.5757016,0.60990727,0.74365413,0.8080682,1.0145159,1.2987628,0.49,2024-04-08 07:00:00+09:00
0.6149849,0.68720967,0.72804797,0.8490753,0.90186846,1.1919,0.565,2024-04-08 07:30:00+09:00
0.60868436,0.650212,0.63845116,0.7159472,0.98850524,1.1372228,0.6,2024-04-08 08:00:00+09:00
0.541565,0.56907004,0.57696074,0.6854193,0.9244809,0.9622377,0.57,2024-04-08 08:30:00+09:00
0.5075535,0.58950573,0.59957784,0.7352075,0.7912088,0.9513581,0.53,2024-04-08 09:00:00+09:00
0.5762662,0.6151433,0.66982865,0.690439,0.89970315,1.095383,0.495,2024-04-08 09:30:00+09:00
0.5423581,0.6048931,0.58104867,0.6444149,0.8950314,0.97527075,0.45,2024-04-08 10:00:00+09:00
0.52119607,0.55641186,0.56563026,0.7056166,0.78126323,0.89515644,0.505,2024-04-08 10:30:00+09:00
0.5869514,0.6415708,0.65983605,0.7249251,0.7998428,0.99868065,0.56,2024-04-08 11:00:00+09:00
0.6861926,0.6381871,0.6929062,0.80408055,0.92602277,1.031645,0.65,2024-04-08 11:30:00+09:00
0.75807124,0.71814626,0.6792157,0.76021725,0.87432975,0.9657797,0.7,2024-04-08 12:00:00+09:00
0.7643524,0.7329029,0.73174006,0.9334846,0.8457858,1.1021621,0.75,2024-04-08 12:30:00+09:00
0.73161834,0.7843458,0.83586824,0.9871783,0.9070983,1.0106503,0.76,2024-04-08 13:00:00+09:00
0.830204,0.9621792,0.93669915,1.0416187,1.2479784,1.2912675,0.82,2024-04-08 13:30:00+09:00
0.83518237,0.9277437,1.0629492,1.1084272,1.0656179,1.1919583,0.68,2024-04-08 14:00:00+09:00
0.7734872,0.8606337,0.97032416,1.1344204,1.0735409,1.1669337,0.72,2024-04-08 14:30:00+09:00
0.7183859,0.76929504,0.8447605,0.95086056,0.8124914,0.9943624,0.66,2024-04-08 15:00:00+09:00
0.81020755,0.87726355,0.99896467,0.9944515,1.112258,0.9613984,0.665,2024-04-08 15:30:00+09:00
0.90303326,0.9563302,1.0596192,1.1443486,1.1366303,1.1232947,0.74,2024-04-08 16:00:00+09:00
0.78294206,0.9161918,0.9562734,0.9413256,0.9834041,1.0572788,0.795,2024-04-08 16:30:00+09:00
0.7388885,0.81948656,0.96292436,0.98596454,1.0541002,1.0385375,0.7,2024-04-08 17:00:00+09:00
0.7092222,0.72921705,0.7891185,0.8745078,0.8288883,0.8842836,0.665,2024-04-08 17:30:00+09:00
0.7437684,0.77141225,0.74010444,0.8078578,0.94377935,0.9109758,0.72,2024-04-08 18:00:00+09:00
0.85063714,1.0453898,1.060009,1.1794512,1.0824716,1.0151961,0.785,2024-04-08 18:30:00+09:00
1.0854628,1.3289502,1.4514189,1.2864376,1.2168381,1.0615057,0.84,2024-04-08 19:00:00+09:00
0.70283157,0.80790246,0.9150465,0.97524,0.95054024,0.6896172,0.71,2024-04-08 19:30:00+09:00
0.7200339,0.88706785,0.95601577,0.88213176,1.0651481,0.8966547,0.63,2024-04-08 20:00:00+09:00
0.79701734,0.8634498,1.0509735,0.98747855,0.93612367,0.8099635,0.58,2024-04-08 20:30:00+09:00
0.7107877,0.8463152,0.97978854,0.8463255,0.94329584,0.5400047,0.55,2024-04-08 21:00:00+09:00
0.79349536,1.015415,1.0963446,1.0575782,1.0201361,0.7654962,0.585,2024-04-08 21:30:00+09:00
0.8260621,1.0187833,1.1171578,1.1033993,1.3621663,1.0215158,0.63,2024-04-08 22:00:00+09:00
0.96061563,1.0602242,1.1213725,1.0541354,1.0413165,0.81862277,0.735,2024-04-08 22:30:00+09:00
1.0196766,1.2030039,1.1157112,1.303355,1.3662167,1.2162595,0.86,2024-04-08 23:00:00+09:00
1.0156263,1.1344223,1.1036173,1.2389107,1.3522413,1.4692897,0.92,2024-04-08 23:30:00+09:00
0.9194792,0.95508844,0.9825951,1.0338589,1.1662786,1.2562903,0.92,2024-04-09 00:00:00+09:00
1.0553145,1.0654945,1.1003605,1.0757204,1.0072634,0.8421059,0.99,2024-04-09 00:30:00+09:00
1.1121997,1.1507868,0.9996478,1.1449963,1.1663693,1.2161516,1.13,2024-04-09 01:00:00+09:00
1.0157377,0.9288153,1.0132492,0.9728172,1.0761639,1.1867353,1.12,2024-04-09 01:30:00+09:00
0.9065135,0.85703903,0.9436362,0.97466666,0.7628946,0.7629447,1.07,2024-04-09 02:00:00+09:00
0.96537477,0.925939,1.099937,1.1536827,1.0086912,1.1563667,1.065,2024-04-09 02:30:00+09:00
0.96976745,0.99479514,1.084366,1.1302255,0.9354128,0.86209977,1.02,2024-04-09 03:00:00+09:00
0.9606183,0.9724178,1.1050681,1.130127,0.95744324,0.9383972,1.115,2024-04-09 03:30:00+09:00
1.1350148,1.2324778,1.199169,1.1992644,1.1373233,1.0678304,1.02,2024-04-09 04:00:00+09:00
1.0619522,1.1948202,1.2822303,1.0834123,1.1806248,1.0770652,0.945,2024-04-09 04:30:00+09:00
1.1451491,1.219198,1.3362713,1.3858622,1.1638522,1.2421192,0.93,2024-04-09 05:00:00+09:00
1.2826422,1.4952748,1.5988132,1.500912,1.4123566,1.1725755,1.04,2024-04-09 05:30:00+09:00
1.4627562,1.5407845,1.5725232,1.5129303,1.3839058,1.3801545,1.1,2024-04-09 06:00:00+09:00
1.2899402,1.4433011,1.5024955,1.275514,1.3731643,1.2409807,1.115,2024-04-09 06:30:00+09:00
1.408648,1.4433075,1.278265,1.2218609,1.1733133,1.1741157,1.2,2024-04-09 07:00:00+09:00
1.2618695,1.2643361,1.165993,1.2473496,1.0509356,1.1506078,1.23,2024-04-09 07:30:00+09:00
1.2200515,1.2990385,1.3648672,1.2228621,1.0931886,1.0227684,1.14,2024-04-09 08:00:00+09:00
1.0896807,1.1611173,1.2008314,1.2071279,1.0736139,0.9836696,1.075,2024-04-09 08:30:00+09:00
1.0328875,1.0407209,1.0005722,1.0422156,0.886236,1.0569763,1.0,2024-04-09 09:00:00+09:00
1.0740595,1.0465448,1.0793948,1.1616195,0.91823095,0.93277425,1.03,2024-04-09 09:30:00+09:00
1.1834775,1.1745131,0.99612105,1.1194781,0.97738713,0.99526894,1.09,2024-04-09 10:00:00+09:00
1.2123464,1.2609706,1.1363441,1.2951884,1.0986968,0.8819982,1.245,2024-04-09 10:30:00+09:00
1.3015581,1.3270005,1.3109001,1.1176174,1.1049201,0.8944826,1.22,2024-04-09 11:00:00+09:00
1.1979256,1.1989726,1.2665944,1.1158212,1.1080344,0.8966747,1.24,2024-04-09 11:30:00+09:00
1.3709574,1.2328281,1.0937755,0.9736691,1.0617988,1.0422977,1.34,2024-04-09 12:00:00+09:00
1.3489877,1.3005018,1.0976973,1.3757197,1.1074878,1.2217835,1.43,2024-04-09 12:30:00+09:00
1.2928025,1.2978759,1.0797454,1.3070811,1.098185,1.1735404,1.41,2024-04-09 13:00:00+09:00
1.2895994,1.172509,1.0834645,1.2901266,1.1027825,1.0293359,1.41,2024-04-09 13:30:00+09:00
1.3005636,1.1706393,1.2361586,1.2678071,1.0207568,1.1026847,1.38,2024-04-09 14:00:00+09:00
1.2794217,1.2129143,1.1934694,1.3032463,1.1500428,1.0761982,1.415,2024-04-09 14:30:00+09:00
1.2746308,1.164543,1.0848279,1.3171359,1.2528538,1.1192226,1.46,2024-04-09 15:00:00+09:00
1.2770799,1.164888,1.135384,1.3528366,1.1747184,1.2060632,1.475,2024-04-09 15:30:00+09:00
1.1451789,1.0812565,1.2695718,1.2466335,1.1616441,1.0561382,1.44,2024-04-09 16:00:00+09:00
1.1904557,1.0980768,1.1980623,1.1178685,1.1443015,1.1343333,1.305,2024-04-09 16:30:00+09:00
1.1588913,1.0949653,1.1584834,1.2987119,1.078718,1.1179789,1.27,2024-04-09 17:00:00+09:00
1.1081346,1.1266673,1.0423403,1.1049166,1.2302164,1.1008444,1.255,2024-04-09 17:30:00+09:00
1.1492084,1.1834468,1.147415,1.3201302,1.1660956,1.0851223,1.3,2024-04-09 18:00:00+09:00
1.1081079,1.1235485,1.1178012,1.1154903,1.2328184,1.1374118,1.285,2024-04-09 18:30:00+09:00
1.031526,1.1175663,1.144828,1.1431509,1.3028759,1.1596553,1.15,2024-04-09 19:00:00+09:00
0.97140545,1.038307,1.0705088,1.0373547,1.2087923,1.123443,1.045,2024-04-09 19:30:00+09:00
0.92121947,1.0079646,0.9561114,1.0121027,1.1531386,1.2339746,0.98,2024-04-09 20:00:00+09:00
1.0074005,1.0768429,1.0064431,1.0269847,1.1817809,1.098179,1.025,2024-04-09 20:30:00+09:00
0.97381145,1.078185,0.99815404,1.0660664,1.1921476,1.3280414,1.05,2024-04-09 21:00:00+09:00
1.0055146,0.92892134,0.96403205,1.0286307,1.2172164,1.1503379,1.025,2024-04-09 21:30:00+09:00
0.8512363,0.9300765,0.9211734,0.9286707,1.0992641,1.0494441,0.9,2024-04-09 22:00:00+09:00
0.8449381,0.95363927,0.889338,0.86206377,1.1131067,1.10911,0.81,2024-04-09 22:30:00+09:00
0.97767776,0.9090511,0.96717143,1.0147531,1.0703453,0.9436226,0.96,2024-04-09 23:00:00+09:00
