pred_3h,pred_6h,pred_9h,pred_12h,pred_18h,pred_24h,origin_hs,origin_time
0.388126,0.43900064,0.44449246,0.58256626,0.8079701,1.6708623,0.36,2024-03-16 16:00:00+09:00
0.3777474,0.44880414,0.49108857,0.5770903,0.8450184,1.8072472,0.375,2024-03-16 16:30:00+09:00
0.47762746,0.4763091,0.47473788,0.59347326,0.9136292,1.7167993,0.4,2024-03-16 17:00:00+09:00
0.50724673,0.54392874,0.5123712,0.6373338,0.9096316,1.7912164,0.43,2024-03-16 17:30:00+09:00
0.4718524,0.48160908,0.5526122,0.6550491,0.9824737,1.8626715,0.45,2024-03-16 18:00:00+09:00
0.5478309,0.56792486,0.6464601,0.7046995,1.3558517,2.025161,0.46,2024-03-16 18:30:00+09:00
0.54005814,0.541494,0.636889,0.7285186,1.3995454,1.937179,0.42,2024-03-16 19:00:00+09:00
0.54499465,0.53318983,0.6139942,0.6159542,1.285755,1.8784113,0.455,2024-03-16 19:30:00+09:00
0.57002616,0.52963614,0.64378,0.7335017,1.4551618,1.928948,0.53,2024-03-16 20:00:00+09:00
0.6101899,0.60790265,0.6581562,0.75593436,1.433198,1.7174449,0.555,2024-03-16 20:30:00+09:00
0.5285368,0.5794528,0.63834536,0.77723914,1.5557823,1.7969037,0.58,2024-03-16 21:00:00+09:00
0.5869561,0.5909087,0.6603621,0.7296774,1.6130233,1.8843948,0.585,2024-03-16 21:30:00+09:00
0.6033389,0.60484576,0.68165463,0.7412002,1.6999682,1.8643454,0.59,2024-03-16 22:00:00+09:00
0.5835837,0.6393449,0.6789573,0.85458195,1.703337,1.891797,0.59,2024-03-16 22:30:00+09:00
0.5990299,0.64300835,0.6857848,0.86361676,1.6929919,1.6268378,0.61,2024-03-16 23:00:00+09:00
0.582149,0.63681763,0.68868774,0.86787987,1.8212593,1.863613,0.595,2024-03-16 23:30:00+09:00
0.61951417,0.6437371,0.71967256,1.0363457,1.7861031,1.6916205,0.63,2024-03-17 00:00:00+09:00
0.5921587,0.59817314,0.7325168,1.0314509,1.7863787,1.7233014,0.535,2024-03-17 00:30:00+09:00
0.6267749,0.58463037,0.7855513,1.1811935,1.8225585,1.7538503,0.55,2024-03-17 01:00:00+09:00
0.69194216,0.64119697,0.7342789,1.1939156,1.8375142,1.7281243,0.59,2024-03-17 01:30:00+09:00
0.58484143,0.63888884,0.7584531,1.0288537,1.7209467,1.6351662,0.56,2024-03-17 02:00:00+09:00
0.5912564,0.63166726,0.741437,1.1713607,1.7341118,1.5837355,0.575,2024-03-17 02:30:00+09:00
0.5825296,0.5990782,0.7338023,1.0970861,1.5573051,1.4743081,0.59,2024-03-17 03:00:00+09:00
0.6530144,0.68064404,0.8130172,1.2837038,1.5196067,1.4888455,0.6,2024-03-17 03:30:00+09:00
0.60423505,0.65104353,0.8476264,1.3387991,1.2925874,1.3496213,0.7,2024-03-17 04:00:00+09:00
0.57582855,0.6393927,0.84571743,1.288644,1.1933509,1.4764155,0.73,2024-03-17 04:30:00+09:00
0.72169435,0.8232254,1.1730622,1.5447066,1.3664862,1.5000327,0.74,2024-03-17 05:00:00+09:00
0.7127535,0.8676582,1.1839803,1.4927156,1.3385935,1.4122434,0.805,2024-03-17 05:30:00+09:00
0.7471496,0.796721,1.1050195,1.3315394,1.2949395,1.4013336,0.82,2024-03-17 06:00:00+09:00
0.7540999,0.8353935,1.2019207,1.5350711,1.3237435,1.4425707,0.765,2024-03-17 06:30:00+09:00
0.70793664,0.9215024,1.3531576,1.4829069,1.281744,1.3684543,0.76,2024-03-17 07:00:00+09:00
0.7753484,0.9826382,1.3818828,1.5527984,1.2042845,1.4661605,0.73,2024-03-17 07:30:00+09:00
0.9576069,1.3862296,1.7249742,1.7325867,1.535086,1.6142384,0.68,2024-03-17 08:00:00+09:00
0.9815724,1.4761465,1.8242742,1.5965605,1.564375,1.485663,0.65,2024-03-17 08:30:00+09:00
1.1024412,1.7972139,2.0564744,1.8705103,1.9351921,1.5396892,0.74,2024-03-17 09:00:00+09:00
1.1041096,1.6169289,1.7552223,1.650084,1.6553816,1.564037,0.74,2024-03-17 09:30:00+09:00
1.2916793,1.9314673,2.0931926,1.8179424,1.9050815,1.6271888,0.76,2024-03-17 10:00:00+09:00
1.4217157,2.0477934,2.089368,2.023279,1.7939999,1.7605026,0.795,2024-03-17 10:30:00+09:00
1.587003,2.1478467,2.0290546,1.8977913,1.9739679,1.7692354,0.87,2024-03-17 11:00:00+09:00
1.6391722,2.2716627,1.8747859,1.8247389,2.1063256,1.7900202,0.88,2024-03-17 11:30:00+09:00
1.5856012,1.8946823,1.651397,1.4708331,1.8411709,1.4185178,1.02,2024-03-17 12:00:00+09:00
2.0629585,2.1956036,1.9958744,1.6929915,1.8531821,1.2929475,1.055,2024-03-17 12:30:00+09:00
2.0417545,2.1232543,1.8494059,1.7853833,1.8779202,1.181779,1.23,2024-03-17 13:00:00+09:00
2.1437893,2.042646,2.064496,1.9470387,1.8493825,1.1734494,1.385,2024-03-17 13:30:00+09:00
2.037789,1.8821899,1.9558532,1.9811968,1.9210666,1.386646,1.45,2024-03-17 14:00:00+09:00
2.1390135,2.0262668,1.8896596,1.7385517,1.8116904,0.9161786,1.56,2024-03-17 14:30:00+09:00
1.9767474,1.9573992,1.8917727,1.9541559,1.8982004,0.8574515,1.76,2024-03-17 15:00:00+09:00
1.9146852,1.9645605,1.7924004,1.7666008,1.6856347,0.8524708,1.815,2024-03-17 15:30:00+09:00
2.0632875,1.9318017,1.860372,1.8347241,1.6909381,1.0297798,1.87,2024-03-17 16:00:00+09:00
2.1733212,1.9223675,1.8796899,1.8776932,1.5521771,1.0317674,2.015,2024-03-17 16:30:00+09:00
1.8664261,1.813359,1.7200955,2.0162148,1.5865356,1.0755457,2.04,2024-03-17 17:00:00+09:00
1.8910623,1.7923214,1.7713168,1.9149826,1.3662436,0.86143005,2.105,2024-03-17 17:30:00+09:00
2.0673938,1.8717805,1.8820535,2.0573578,1.4016798,0.8566611,1.93,2024-03-17 18:00:00+09:00
2.007352,1.7178109,1.7919371,1.8687308,1.1260045,0.7731731,1.835,2024-03-17 18:30:00+09:00
1.7936574,1.8400122,1.9224714,1.767939,1.0838329,0.76995385,1.77,2024-03-17 19:00:00+09:00
1.8211899,1.6942924,2.008033,1.8225168,1.2363074,0.6492067,1.865,2024-03-17 19:30:00+09:00
2.0465226,1.8646126,1.9086008,2.0793025,1.2109151,0.68350106,2.14,2024-03-17 20:00:00+09:00
1.8877671,1.8944796,2.083793,1.9120406,1.0336125,0.6063716,2.03,2024-03-17 20:30:00+09:00
1.9106898,1.9800514,1.932021,1.7201756,0.8958899,0.5916983,1.96,2024-03-17 21:00:00+09:00
1.764685,1.9016112,1.8681713,1.6904569,0.9836642,0.6095732,1.81,2024-03-17 21:30:00+09:00
1.7958399,1.9958756,1.8773004,1.7029887,0.9014313,0.49551407,1.75,2024-03-17 22:00:00+09:00
1.891565,1.917178,1.8457396,1.5640094,0.86669576,0.4673921,1.765,2024-03-17 22:30:00+09:00
1.9258615,1.9519807,1.8255376,1.4455271,0.9321171,0.5061782,1.75,2024-03-17 23:00:00+09:00
1.8921756,2.0638196,1.9076805,1.3876004,0.9334078,0.5892944,1.755,2024-03-17 23:30:00+09:00
1.776942,1.9945722,1.8115965,1.2019724,0.8384114,0.55871457,1.7,2024-03-18 00:00:00+09:00
1.886694,1.9355417,1.7874744,1.4070481,1.0416827,0.6510321,1.805,2024-03-18 00:30:00+09:00
1.7850978,1.9053533,1.6678797,1.1483744,0.82434076,0.52932835,1.6,2024-03-18 01:00:00+09:00
1.8267397,1.8266733,1.6599122,1.0944728,1.0367256,0.6819361,1.695,2024-03-18 01:30:00+09:00
1.8848464,1.8971397,1.4798635,1.1458853,0.8008852,0.6230927,1.76,2024-03-18 02:00:00+09:00
1.8565365,1.8889732,1.4951826,1.113219,0.73487556,0.48058033,1.78,2024-03-18 02:30:00+09:00
2.0146308,1.6868844,1.2024922,0.9921035,0.5768472,0.42531237,1.77,2024-03-18 03:00:00+09:00
1.7507678,1.5328069,1.266625,0.9309939,0.5748182,0.5600439,1.75,2024-03-18 03:30:00+09:00
1.860752,1.5856943,1.1014239,0.9108102,0.5443389,0.45141962,1.76,2024-03-18 04:00:00+09:00
1.8841376,1.5587136,1.2268368,1.0150335,0.53848493,0.4291868,1.935,2024-03-18 04:30:00+09:00
1.9075961,1.497147,1.1334016,1.065596,0.52220076,0.56948185,1.92,2024-03-18 05:00:00+09:00
1.888014,1.4395467,1.0299101,0.9373658,0.49843767,0.432565,2.0,2024-03-18 05:30:00+09:00
1.8302315,1.4639552,1.092613,0.9217479,0.5118173,0.51917434,1.87,2024-03-18 06:00:00+09:00
1.7973746,1.4303172,1.0806507,0.9448765,0.5566457,0.546437,2.07,2024-03-18 06:30:00+09:00
1.7168838,1.2711699,1.0265642,0.88900405,0.5064959,0.70450485,1.98,2024-03-18 07:00:00+09:00
1.6990311,1.2597904,1.076797,0.79798305,0.57575065,0.70759004,1.88,2024-03-18 07:30:00+09:00
1.4806886,1.0824803,1.1119376,0.6572279,0.54773426,0.6297654,1.78,2024-03-18 08:00:00+09:00
1.57683,1.154535,1.1026819,0.83592665,0.6680497,0.8549841,1.975,2024-03-18 08:30:00+09:00
1.3967013,1.1240066,0.98194706,0.6980488,0.5930348,0.7882244,1.83,2024-03-18 09:00:00+09:00
1.3873849,1.1603657,1.0927559,0.6841585,0.61754346,0.88896316,1.845,2024-03-18 09:30:00+09:00
1.3282125,1.0781262,1.0038723,0.75800127,0.7065238,1.3010811,1.71,2024-03-18 10:00:00+09:00
1.29865,1.0670786,0.87492216,0.668947,0.5920685,1.1089125,1.605,2024-03-18 10:30:00+09:00
1.080005,0.91512275,0.8513048,0.6101932,0.5908253,1.0432816,1.52,2024-03-18 11:00:00+09:00
1.1126654,0.99020416,0.78982306,0.53149885,0.53537995,0.8715047,1.38,2024-03-18 11:30:00+09:00
1.0671376,0.9210282,0.65461177,0.650943,0.48569104,1.1407734,1.21,2024-03-18 12:00:00+09:00
1.0502298,0.8957801,0.7115117,0.53766096,0.54846597,1.1643096,1.18,2024-03-18 12:30:00+09:00
0.90558493,0.76765317,0.75024694,0.6099103,0.5459241,1.2547618,1.16,2024-03-18 13:00:00+09:00
0.91195965,0.7151259,0.8004407,0.5897049,0.61961365,1.252804,1.065,2024-03-18 13:30:00+09:00
0.9437611,0.7283746,0.5847079,0.46881032,0.6732998,1.2587657,1.08,2024-03-18 14:00:00+09:00
0.88104236,0.6894064,0.5542569,0.6287984,0.8226731,1.2701168,1.03,2024-03-18 14:30:00+09:00
0.841315,0.7291062,0.7420275,0.62818646,0.83351123,1.2130371,0.94,2024-03-18 15:00:00+09:00
0.7962956,0.69562274,0.6907472,0.5917375,0.912455,1.269432,0.895,2024-03-18 15:30:00+09:00
0.8357786,0.766716,0.7730777,0.8696729,1.0427556,1.377741,0.92,2024-03-18 16:00:00+09:00
0.81313115,0.64766186,0.6895931,0.70618874,1.238169,1.5967212,0.91,2024-03-18 16:30:00+09:00
0.7851114,0.5914174,0.53099734,0.5527311,1.0958666,1.3273234,0.92,2024-03-18 17:00:00+09:00
0.745252,0.641578,0.55305004,0.49211675,1.0205358,1.3386132,0.96,2024-03-18 17:30:00+09:00
0.7610959,0.6687968,0.64966124,0.5925544,0.9538909,1.3452845,0.93,2024-03-18 18:00:00+09:00
0.68894935,0.5488793,0.5137278,0.40786082,0.99465245,1.2731533,0.91,2024-03-18 18:30:00+09:00
0.6779801,0.5574741,0.51084435,0.49978685,1.1163011,1.4720161,0.85,2024-03-18 19:00:00+09:00
0.5672727,0.5337616,0.5662185,0.5397586,1.2244664,1.5247834,0.8,2024-03-18 19:30:00+09:00
0.6028162,0.5104571,0.4364254,0.5783852,1.1896149,1.4099088,0.66,2024-03-18 20:00:00+09:00
0.4949688,0.46133715,0.42886427,0.65067935,1.1020104,1.4493961,0.57,2024-03-18 20:30:00+09:00
0.47011134,0.460352,0.38602033,0.733476,1.1274236,1.4273885,0.57,2024-03-18 21:00:00+09:00
0.5413308,0.43875444,0.4994857,0.7650952,1.2005894,1.4224129,0.525,2024-03-18 21:30:00+09:00
0.5276425,0.4354097,0.4771742,0.8640605,1.2743542,1.5265241,0.54,2024-03-18 22:00:00+09:00
0.5087169,0.4952242,0.64229625,0.9599894,1.1905102,1.390501,0.53,2024-03-18 22:30:00+09:00
0.55238575,0.52160937,0.6503179,1.0106183,1.4261321,1.504949,0.56,2024-03-18 23:00:00+09:00
0.6062774,0.5439121,0.75924915,1.1612396,1.3811865,1.5538901,0.57,2024-03-18 23:30:00+09:00
0.6508288,0.7322587,0.92903906,1.219586,1.4183778,1.5672839,0.56,2024-03-19 00:00:00+09:00
0.52601075,0.613969,0.88222575,1.155732,1.4543234,1.414663,0.53,2024-03-19 00:30:00+09:00
0.5309742,0.5466117,0.84144515,1.1280515,1.4544129,1.3493893,0.53,2024-03-19 01:00:00+09:00
0.49034443,0.5913056,0.9256549,1.1326191,1.4910312,1.2432916,0.54,2024-03-19 01:30:00+09:00
0.48928335,0.61566883,0.9413087,1.1027144,1.5145545,1.3548766,0.54,2024-03-19 02:00:00+09:00
0.46297392,0.60122097,0.9294469,1.1375258,1.5634764,1.4019297,0.52,2024-03-19 02:30:00+09:00
0.54924643,0.71066564,1.0063511,1.2392051,1.5861379,1.5484673,0.51,2024-03-19 03:00:00+09:00
0.47235498,0.73401207,0.9485026,1.1219745,1.5398449,1.4233885,0.525,2024-03-19 03:30:00+09:00
0.56351036,0.7345079,1.0402827,1.110496,1.5621313,1.5429225,0.53,2024-03-19 04:00:00+09:00
0.58052295,0.8484411,1.160319,1.3772297,1.682767,1.6060812,0.505,2024-03-19 04:30:00+09:00
0.5796225,0.91007423,1.1235423,1.2651117,1.6034077,1.4249793,0.51,2024-03-19 05:00:00+09:00
0.56864035,0.9090018,1.0580819,1.0954837,1.4772666,1.4020911,0.46,2024-03-19 05:30:00+09:00
0.49898195,0.7372797,0.8502145,0.957129,1.402744,1.3775971,0.43,2024-03-19 06:00:00+09:00
0.47248545,0.69599205,0.7982692,0.98979515,1.2972499,1.4069321,0.46,2024-03-19 06:30:00+09:00
0.647757,0.94141895,1.0518805,1.3018978,1.4111435,1.5505754,0.44,2024-03-19 07:00:00+09:00
0.7941623,1.0949756,1.3231831,1.5083847,1.4200743,1.7147262,0.515,2024-03-19 07:30:00+09:00
0.9493881,1.0679412,1.3525021,1.3888657,1.4740865,1.5533559,0.62,2024-03-19 08:00:00+09:00
1.0897464,1.3363242,1.4653109,1.452319,1.5589991,1.4373295,0.73,2024-03-19 08:30:00+09:00
1.2815562,1.2947764,1.505526,1.809456,1.5420436,1.6991119,0.9,2024-03-19 09:00:00+09:00
1.1652505,1.3338991,1.377311,1.6481364,1.4682866,1.7258539,0.975,2024-03-19 09:30:00+09:00
1.3497837,1.4235324,1.5935022,1.6523985,1.7653832,1.8352069,1.03,2024-03-19 10:00:00+09:00
1.3696601,1.446266,1.6137689,1.5813036,1.6920546,1.8972863,1.085,2024-03-19 10:30:00+09:00
1.3233147,1.2478689,1.6088334,1.7059053,1.4405285,1.7253847,1.25,2024-03-19 11:00:00+09:00
1.301687,1.3437591,1.5868826,1.4527853,1.4783552,1.795412,1.175,2024-03-19 11:30:00+09:00
1.2913952,1.363136,1.4813861,1.4262438,1.450725,1.7874866,1.21,2024-03-19 12:00:00+09:00
1.3709711,1.4924151,1.7461671,1.4552832,1.3484569,1.6912795,1.255,2024-03-19 12:30:00+09:00
1.344003,1.4831058,1.5714686,1.4459702,1.2829338,1.7102985,1.27,2024-03-19 13:00:00+09:00
1.4862376,1.57853,1.542633,1.2923934,1.3989912,1.5854139,1.3,2024-03-19 13:30:00+09:00
1.6365931,1.6993428,1.8473746,1.4890553,1.6791172,1.8374276,1.25,2024-03-19 14:00:00+09:00
1.5415834,1.7704756,1.5887431,1.4337173,1.7231343,1.9440522,1.335,2024-03-19 14:30:00+09:00
1.7505934,2.1113307,2.1545405,1.9814967,2.076696,2.0927968,1.43,2024-03-19 15:00:00+09:00
1.6751729,2.052231,1.8332629,1.8811314,1.9085226,1.9057455,1.275,2024-03-19 15:30:00+09:00
1.5288011,1.7135048,1.7422067,1.6084814,1.8180501,1.8181067,1.29,2024-03-19 16:00:00+09:00
1.7071954,1.8740764,1.6069145,1.6625991,1.7626803,1.7425115,1.325,2024-03-19 16:30:00+09:00
1.5989473,1.9442167,1.7778957,1.8971013,1.9854968,1.8247877,1.24,2024-03-19 17:00:00+09:00
1.4587973,1.6927195,1.7180527,1.6527021,1.7697263,1.7339791,1.21,2024-03-19 17:30:00+09:00
1.702608,1.9652462,2.0729668,2.2577677,1.9687617,1.7128288,1.39,2024-03-19 18:00:00+09:00
1.8873531,1.8537276,2.008982,2.0898418,2.2982574,1.6346548,1.485,2024-03-19 18:30:00+09:00
1.8079768,1.7429353,1.7571551,1.8088281,2.1324122,1.6361685,1.62,2024-03-19 19:00:00+09:00
1.6991503,1.5207009,1.5621029,1.7281264,2.1043034,1.4293163,1.72,2024-03-19 19:30:00+09:00
1.678671,1.5277699,1.499032,1.6479033,1.9282502,1.344466,1.74,2024-03-19 20:00:00+09:00
1.6520448,1.4400349,1.468941,1.604403,1.7984025,1.4691902,1.64,2024-03-19 20:30:00+09:00
1.7551476,1.5832509,1.6483245,1.712351,1.8162272,1.440216,1.54,2024-03-19 21:00:00+09:00
1.8183252,1.8402667,1.7669781,1.7550055,2.037936,1.2985455,1.67,2024-03-19 21:30:00+09:00
1.6936034,1.6728746,1.7614615,1.6721152,1.8174298,1.3867837,1.69,2024-03-19 22:00:00+09:00
1.6254445,1.5678991,1.5323166,1.644055,1.6323211,1.1689804,1.745,2024-03-19 22:30:00+09:00
1.5929966,1.3995239,1.4506626,1.6638327,1.5577878,1.2331055,1.61,2024-03-19 23:00:00+09:00
1.3804702,1.3330971,1.4494327,1.5876167,1.3619548,1.199041,1.575,2024-03-19 23:30:00+09:00
1.3294137,1.2077426,1.4280999,1.6014367,1.3961895,1.1115279,1.54,2024-03-20 00:00:00+09:00
1.3740944,1.4080087,1.3626461,1.5094924,1.4722549,1.158606,1.42,2024-03-20 00:30:00+09:00
1.3468729,1.420834,1.4728601,1.5461864,1.4294026,1.0457026,1.38,2024-03-20 01:00:00+09:00
1.2510965,1.3188465,1.3804517,1.5162903,1.3424307,1.1174369,1.325,2024-03-20 01:30:00+09:00
1.2665733,1.2773485,1.4154193,1.5553018,1.2965555,1.014189,1.37,2024-03-20 02:00:00+09:00
1.1846149,1.1796364,1.2822331,1.4227715,1.2009935,1.0064557,1.375,2024-03-20 02:30:00+09:00
1.2782128,1.3233482,1.3273039,1.4270861,1.1284082,0.9650485,1.25,2024-03-20 03:00:00+09:00
1.2753519,1.3145671,1.2792107,1.3734715,1.1690831,0.9350923,1.51,2024-03-20 03:30:00+09:00
1.3114523,1.4469501,1.6300869,1.6053374,1.226154,1.1028872,1.48,2024-03-20 04:00:00+09:00
1.3792692,1.419122,1.4708837,1.5178279,1.1345631,1.0418695,1.425,2024-03-20 04:30:00+09:00
1.4909414,1.7030255,1.932436,1.838144,1.3241392,1.0770005,1.41,2024-03-20 05:00:00+09:00
1.5685197,1.689111,1.7957133,1.5137728,1.1424351,0.9226796,1.365,2024-03-20 05:30:00+09:00
1.5837367,1.8370913,1.7837329,1.568036,1.4528984,1.0494943,1.34,2024-03-20 06:00:00+09:00
1.5830889,1.5854726,1.5473377,1.3128471,0.9980222,0.6714559,1.455,2024-03-20 06:30:00+09:00
1.7479105,1.9218067,1.7203552,1.5537778,1.1423427,0.7888331,1.52,2024-03-20 07:00:00+09:00
1.7927723,1.9684486,1.8359562,1.6138583,1.4132925,0.8578731,1.57,2024-03-20 07:30:00+09:00
1.7211813,1.861625,1.6022197,1.3776569,1.1039588,0.6993918,1.61,2024-03-20 08:00:00+09:00
1.7540573,1.7997336,1.5205742,1.3961174,1.1228225,0.78838366,1.635,2024-03-20 08:30:00+09:00
1.7587028,1.799445,1.5357555,1.3885405,1.0796926,0.66645455,1.64,2024-03-20 09:00:00+09:00
1.8959966,1.7671937,1.533483,1.3202478,1.0343745,0.7570727,1.66,2024-03-20 09:30:00+09:00
1.9009188,1.7780403,1.5928658,1.4728221,1.0757302,0.7177897,1.83,2024-03-20 10:00:00+09:00
1.8819342,1.7565173,1.5061343,1.5326589,1.0332043,0.7954136,1.755,2024-03-20 10:30:00+09:00
1.7593441,1.5416251,1.4088153,1.2341299,0.85649556,0.70666647,1.78,2024-03-20 11:00:00+09:00
1.7735608,1.4396813,1.3766433,1.1699618,0.7546243,0.6789184,1.755,2024-03-20 11:30:00+09:00
1.70794,1.4218997,1.2967284,1.2123189,0.78499717,0.59168833,1.83,2024-03-20 12:00:00+09:00
1.8538966,1.6268876,1.46573,1.5183349,0.91132724,0.73572195,1.84,2024-03-20 12:30:00+09:00
1.6312183,1.4277018,1.2727567,1.16337,0.7919337,0.5656097,1.88,2024-03-20 13:00:00+09:00
1.7162278,1.5736045,1.3943721,1.3246812,0.75327444,0.7059696,2.02,2024-03-20 13:30:00+09:00
1.6856533,1.419655,1.2965492,1.1159946,0.75652105,0.6291312,1.9,2024-03-20 14:00:00+09:00
1.5796028,1.4541938,1.2990232,1.1490862,0.7635952,0.6157917,1.95,2024-03-20 14:30:00+09:00
1.6164325,1.4947,1.4181961,1.198794,0.8521361,0.75435704,1.96,2024-03-20 15:00:00+09:00
1.5581853,1.4617046,1.288839,1.0245726,0.8072465,0.57918453,1.78,2024-03-20 15:30:00+09:00
1.5062616,1.3792235,1.2590017,1.000381,0.7633257,0.58726317,1.78,2024-03-20 16:00:00+09:00
1.5237218,1.408786,1.2276835,0.97941124,0.76321405,0.5229412,1.715,2024-03-20 16:30:00+09:00
1.4500861,1.3657281,1.2561302,0.9153641,0.76533216,0.59330195,1.57,2024-03-20 17:00:00+09:00
1.4858918,1.4232733,1.293771,1.0144168,0.8107482,0.555798,1.65,2024-03-20 17:30:00+09:00
1.4403392,1.3951815,1.229006,1.0446335,0.7747087,0.614793,1.53,2024-03-20 18:00:00+09:00
1.4057829,1.3706698,1.1995827,0.95525634,0.79018974,0.6344806,1.49,2024-03-20 18:30:00+09:00
1.4568048,1.4601219,1.217703,0.9450772,0.76769716,0.65417975,1.43,2024-03-20 19:00:00+09:00
1.3692669,1.1962231,0.9251967,0.8113571,0.7056663,0.6760483,1.48,2024-03-20 19:30:00+09:00
1.4387478,1.2913969,1.0308645,0.8457668,0.76817864,0.6181455,1.56,2024-03-20 20:00:00+09:00
1.3633416,1.3210791,1.08745,0.88078314,0.7013591,0.6106397,1.43,2024-03-20 20:30:00+09:00
1.3574455,1.2253134,1.0015347,0.9057102,0.7393783,0.5778836,1.44,2024-03-20 21:00:00+09:00
1.3969653,1.1818172,1.0532291,0.9716589,0.6996613,0.7035485,1.515,2024-03-20 21:30:00+09:00
1.2791013,1.0254612,0.8628872,0.8856991,0.5979589,0.7432045,1.43,2024-03-20 22:00:00+09:00
1.2153488,1.0901175,1.0010061,0.8992871,0.8104184,0.9568764,1.395,2024-03-20 22:30:00+09:00
1.1453075,1.021029,0.9679276,0.82980746,0.8292148,1.0440999,1.34,2024-03-20 23:00:00+09:00
1.129815,0.9964635,0.90161,0.8307309,0.8202363,1.112911,1.32,2024-03-20 23:30:00+09:00
1.1102917,0.95554745,0.8953095,0.8078751,0.76273453,1.1321026,1.33,2024-03-21 00:00:00+09:00
1.059638,0.83427256,0.8950879,0.7333001,0.69238263,1.2791853,1.235,2024-03-21 00:30:00+09:00
1.0679647,0.8739399,0.84181035,0.62516373,0.61514395,1.2650225,1.21,2024-03-21 01:00:00+09:00
1.0293407,0.8736722,0.84141284,0.72159064,0.6753208,1.264809,1.17,2024-03-21 01:30:00+09:00
0.973703,0.8405773,0.7137585,0.55853975,0.6276302,1.1872286,1.14,2024-03-21 02:00:00+09:00
0.9501598,0.86811703,0.82020646,0.71292806,0.7538661,1.4527297,1.165,2024-03-21 02:30:00+09:00
0.92202145,0.8325535,0.74329925,0.73499334,0.80897135,1.3966405,1.18,2024-03-21 03:00:00+09:00
0.8878293,0.8717297,0.7836157,0.7364446,0.8942128,1.5681329,1.075,2024-03-21 03:30:00+09:00
0.8724184,0.85787356,0.803043,0.7903158,0.9676932,1.7289526,1.1,2024-03-21 04:00:00+09:00
0.8687584,0.8039929,0.68358994,0.6432869,0.956449,1.631027,1.0,2024-03-21 04:30:00+09:00
0.817384,0.7606811,0.7172872,0.6237332,0.91999036,1.464331,0.88,2024-03-21 05:00:00+09:00
0.8270488,0.7312964,0.7360123,0.6710522,1.0346303,1.7289056,0.88,2024-03-21 05:30:00+09:00
0.8237587,0.7174003,0.7022098,0.6532462,1.124244,1.7438935,0.88,2024-03-21 06:00:00+09:00
0.75189567,0.71341205,0.6225696,0.6668445,1.1811699,1.8082694,0.81,2024-03-21 06:30:00+09:00
0.7484571,0.6460423,0.6164627,0.6529737,1.2331684,1.9027257,0.81,2024-03-21 07:00:00+09:00
0.7071484,0.64916044,0.6669115,0.6733272,1.1608208,1.8325759,0.81,2024-03-21 07:30:00+09:00
0.7073045,0.7072342,0.6147394,0.57671005,1.3250445,1.9089369,0.79,2024-03-21 08:00:00+09:00
0.708775,0.6184043,0.6675321,0.6785403,1.3831362,2.065831,0.86,2024-03-21 08:30:00+09:00
0.703909,0.62517464,0.5655876,0.6203383,1.3794515,1.9333231,0.83,2024-03-21 09:00:00+09:00
0.6037452,0.51138765,0.4628866,0.55349976,1.3437172,1.857141,0.735,2024-03-21 09:30:00+09:00
0.65008795,0.5679188,0.52106106,0.71375555,1.4293786,1.8329402,0.72,2024-03-21 10:00:00+09:00
0.66423786,0.6025949,0.5688366,0.76332736,1.5204599,2.0332825,0.78,2024-03-21 10:30:00+09:00
0.67319506,0.5408132,0.4813899,0.7147421,1.3184854,1.7170924,0.89,2024-03-21 11:00:00+09:00
0.64898026,0.5469947,0.56452966,0.7569215,1.4591304,2.1153905,0.875,2024-03-21 11:30:00+09:00
0.59534353,0.49780616,0.67308176,0.9670484,1.6977888,2.2829974,0.76,2024-03-21 12:00:00+09:00
0.48503646,0.4960534,0.59474015,1.0992911,1.7780775,2.2989333,0.645,2024-03-21 12:30:00+09:00
0.48007032,0.44962102,0.64078766,0.98395306,1.857088,2.2223868,0.59,2024-03-21 13:00:00+09:00
0.48546746,0.5177497,0.6411364,1.0816878,1.8811787,2.2928271,0.585,2024-03-21 13:30:00+09:00
0.5322553,0.50538176,0.68087536,1.1651098,1.9302125,2.288845,0.59,2024-03-21 14:00:00+09:00
0.5536526,0.5497818,0.8130194,1.2506806,1.759581,2.2812107,0.665,2024-03-21 14:30:00+09:00
0.51300037,0.57328683,0.9811133,1.3032559,1.8280196,2.397444,0.61,2024-03-21 15:00:00+09:00
0.4722708,0.5805423,0.9570372,1.3591839,1.9025364,2.3354197,0.55,2024-03-21 15:30:00+09:00
0.45248502,0.6433131,1.043298,1.5317699,2.018548,2.3984494,0.55,2024-03-21 16:00:00+09:00
0.5114092,0.61659855,0.9641331,1.3244565,1.8170713,2.2385962,0.53,2024-03-21 16:30:00+09:00
0.5221569,0.6798829,1.0410792,1.5393654,1.9779046,2.2576613,0.5,2024-03-21 17:00:00+09:00
0.5138478,0.64801776,0.91795874,1.2883976,1.6871178,1.9852995,0.54,2024-03-21 17:30:00+09:00
0.5805941,0.8686425,1.3186952,1.7947927,2.2914777,2.3879771,0.53,2024-03-21 18:00:00+09:00
0.6331868,0.9155964,1.2839938,1.7020018,2.098562,2.0947545,0.52,2024-03-21 18:30:00+09:00
0.6328552,0.8683532,1.1999394,1.4860642,1.9293311,2.113828,0.55,2024-03-21 19:00:00+09:00
