pred_3h,pred_6h,pred_9h,pred_12h,pred_18h,pred_24h,origin_hs,origin_time
0.65830296,0.7827533,0.9334245,0.92121524,0.83485633,0.73966414,0.58,2024-10-13 09:00:00+09:00
0.63614285,0.7119517,0.89456046,0.93954414,0.81290066,0.7218844,0.605,2024-10-13 09:30:00+09:00
0.64264554,0.80516946,0.87555397,0.89084876,0.7724975,0.6649038,0.6,2024-10-13 10:00:00+09:00
0.6054839,0.72602767,0.92371106,0.8906231,0.8560728,0.7287095,0.605,2024-10-13 10:30:00+09:00
0.59478784,0.7236782,0.86629134,0.93502456,0.796822,0.6869353,0.58,2024-10-13 11:00:00+09:00
0.58830464,0.78449994,0.9094126,0.96638095,0.8571679,0.6444961,0.55,2024-10-13 11:30:00+09:00
0.58816177,0.74169505,0.84033614,0.8352062,0.849116,0.6707614,0.55,2024-10-13 12:00:00+09:00
0.67309666,0.8226831,0.868461,0.8977486,0.782978,0.7263409,0.575,2024-10-13 12:30:00+09:00
0.74721295,0.8594897,0.92953235,0.95138216,0.7929115,0.6716838,0.58,2024-10-13 13:00:00+09:00
0.7636917,0.8748846,0.96584636,0.9373117,0.70369774,0.65277475,0.55,2024-10-13 13:30:00+09:00
0.7586086,0.9197736,0.9069622,0.8620903,0.75345457,0.6649974,0.55,2024-10-13 14:00:00+09:00
0.8105011,0.9053029,0.94713175,0.831867,0.71012175,0.67338645,0.595,2024-10-13 14:30:00+09:00
0.72893584,0.8360135,0.860709,0.8020235,0.6452196,0.66980046,0.59,2024-10-13 15:00:00+09:00
0.78169614,0.93325335,0.8774507,0.82837576,0.67935675,0.7108417,0.64,2024-10-13 15:30:00+09:00
0.83740604,0.99017435,1.064926,0.85736364,0.7601998,0.71781665,0.69,2024-10-13 16:00:00+09:00
0.9316636,0.94175774,0.9469307,0.9329131,0.75446767,0.6748453,0.99567145,2024-10-13 16:30:00+09:00
0.8937465,0.92388576,0.9416255,0.8967225,0.6472681,0.75038594,0.83,2024-10-13 17:00:00+09:00
0.90417004,0.9183667,0.85032296,0.8236887,0.68421245,0.64549416,0.85,2024-10-13 17:30:00+09:00
0.91778356,0.9051089,0.8172549,0.8071711,0.64099586,0.7006458,0.88,2024-10-13 18:00:00+09:00
0.9251442,0.9171679,0.8919185,0.9139061,0.68243563,0.79002047,0.88,2024-10-13 18:30:00+09:00
0.93616235,0.9556799,0.87208146,0.8429064,0.72495794,0.8710637,0.87,2024-10-13 19:00:00+09:00
1.0311165,1.0853964,0.9803363,0.9177361,0.9071494,0.93656164,0.93,2024-10-13 19:30:00+09:00
1.0855349,1.0231357,0.95165193,0.9004884,0.85061985,0.9475934,0.98,2024-10-13 20:00:00+09:00
1.1536206,1.0847247,1.0039568,0.8660337,0.8752026,0.9136957,1.04,2024-10-13 20:30:00+09:00
1.0384198,0.8981864,0.9761723,0.8535562,0.94292563,0.96736026,1.0,2024-10-13 21:00:00+09:00
1.0608066,0.9489361,0.96243525,0.8248746,0.8600039,1.0079426,0.96,2024-10-13 21:30:00+09:00
0.96839327,0.91865104,0.9119348,0.87055904,0.8544531,0.9782295,0.94,2024-10-13 22:00:00+09:00
0.8972505,0.89115846,0.742113,0.75423306,0.7629714,0.9956324,1.0,2024-10-13 22:30:00+09:00
0.90468,0.8740785,0.71561706,0.71881765,0.7124216,0.9466849,0.98,2024-10-13 23:00:00+09:00
0.8870807,0.87806284,0.71826154,0.7622356,0.8215251,0.8413358,0.98,2024-10-13 23:30:00+09:00
0.93950135,0.8755449,0.79449016,0.70771825,0.72185165,0.8145513,0.98,2024-10-14 00:00:00+09:00
0.9079927,0.8610723,0.81425136,0.7695778,0.79025024,0.8808326,0.895,2024-10-14 00:30:00+09:00
0.91653794,0.8440887,0.7199161,0.70003057,0.7304722,0.84963864,0.98,2024-10-14 01:00:00+09:00
0.9064964,0.7507414,0.66417927,0.64287907,0.75515366,0.87697643,0.955,2024-10-14 01:30:00+09:00
0.81022316,0.74260944,0.68842566,0.7303397,0.84858584,0.79555225,0.92,2024-10-14 02:00:00+09:00
0.8055388,0.7519835,0.7427654,0.7380748,0.82783735,0.81896096,0.87,2024-10-14 02:30:00+09:00
0.78112376,0.67338353,0.6633398,0.64829457,0.8384266,0.69932306,0.83,2024-10-14 03:00:00+09:00
0.75532746,0.65541387,0.64458704,0.6651844,0.81638575,0.6547096,0.815,2024-10-14 03:30:00+09:00
0.72747874,0.6473118,0.64462596,0.6345763,0.84319556,0.6649224,0.81,2024-10-14 04:00:00+09:00
0.7186184,0.66977406,0.693236,0.74728346,0.9070682,0.61067754,0.81,2024-10-14 04:30:00+09:00
0.737139,0.65661824,0.6618481,0.65133524,0.8533888,0.7077051,0.81,2024-10-14 05:00:00+09:00
0.6946841,0.66312915,0.6582188,0.7044759,0.80565256,0.68963283,0.785,2024-10-14 05:30:00+09:00
0.69006586,0.62077665,0.65298426,0.7572864,0.8423883,0.6768572,0.76,2024-10-14 06:00:00+09:00
0.71642923,0.6886447,0.66615164,0.7543304,0.79117644,0.6987645,0.76,2024-10-14 06:30:00+09:00
0.77021337,0.71605664,0.7271428,0.74402934,0.7682353,0.6658376,0.76,2024-10-14 07:00:00+09:00
0.72975016,0.66698563,0.6596148,0.74522996,0.73565197,0.66192204,0.765,2024-10-14 07:30:00+09:00
0.70417666,0.66592866,0.74565554,0.7463844,0.8112997,0.6675416,0.75,2024-10-14 08:00:00+09:00
0.7088303,0.6861673,0.71068776,0.7469744,0.7609581,0.6850823,0.725,2024-10-14 08:30:00+09:00
0.6700613,0.68189496,0.7153782,0.75668675,0.73606867,0.7252358,0.68,2024-10-14 09:00:00+09:00
0.72742176,0.74120045,0.6991255,0.70456105,0.6807891,0.62712383,0.655,2024-10-14 09:30:00+09:00
0.69488025,0.6773888,0.72116894,0.8110077,0.64199007,0.55248255,0.63,2024-10-14 10:00:00+09:00
0.6026267,0.68113005,0.7338634,0.87165517,0.62651914,0.5961868,0.625,2024-10-14 10:30:00+09:00
0.8010606,0.7725378,0.91274536,0.87691456,0.72695756,0.5383597,0.7,2024-10-14 11:00:00+09:00
0.7412194,0.751668,0.84942573,0.8407859,0.59221524,0.51632285,0.69,2024-10-14 11:30:00+09:00
0.7345956,0.73443294,0.81573343,0.8441192,0.65782744,0.5694837,0.69,2024-10-14 12:00:00+09:00
0.68261814,0.65566665,0.7764377,0.7808254,0.6395344,0.5789985,0.655,2024-10-14 12:30:00+09:00
0.6762842,0.7217564,0.8091929,0.88129294,0.7016887,0.56458455,0.65,2024-10-14 13:00:00+09:00
0.6186167,0.7015622,0.8063,0.7965558,0.71282667,0.53180116,0.63,2024-10-14 13:30:00+09:00
0.57128143,0.6311305,0.70062083,0.74469066,0.6287046,0.5663769,0.64,2024-10-14 14:00:00+09:00
0.59143454,0.7014339,0.70318466,0.6289406,0.5871417,0.5256469,0.655,2024-10-14 14:30:00+09:00
0.6019364,0.7172465,0.668716,0.5588614,0.56846493,0.4816966,0.65,2024-10-14 15:00:00+09:00
0.9951814,0.9810819,0.81988406,0.7273046,0.77388245,0.68900687,0.725,2024-10-14 15:30:00+09:00
0.6927314,0.68831867,0.6888336,0.6356737,0.7305952,0.65123105,0.72,2024-10-14 16:00:00+09:00
0.75965583,0.8875349,1.0241258,1.0480261,0.77920157,0.6158311,0.65,2024-10-14 16:30:00+09:00
0.7024176,0.7189831,0.6829324,0.72299725,0.6733882,0.688236,0.63,2024-10-14 17:00:00+09:00
0.8182697,0.9249731,0.833589,0.8230174,0.862185,0.86757463,0.65,2024-10-14 17:30:00+09:00
0.82518065,0.84208137,0.77352923,0.73219025,0.6722023,0.59336567,0.67,2024-10-14 18:00:00+09:00
0.99548465,1.0371336,1.0049695,0.9268789,0.926312,0.5691441,0.73,2024-10-14 18:30:00+09:00
0.9325559,0.90312845,0.8181782,0.7756264,0.65719575,0.5799721,0.74,2024-10-14 19:00:00+09:00
0.9284724,0.93718284,0.88414854,0.7945956,0.78659284,0.69449,0.75,2024-10-14 19:30:00+09:00
0.9792622,1.0381143,0.9094083,0.82092625,0.85500187,0.6683832,0.77,2024-10-14 20:00:00+09:00
0.8467395,0.9136418,0.91193056,0.8143585,0.79224974,0.7812001,0.86,2024-10-14 20:30:00+09:00
0.9640953,0.8360371,0.66201764,0.6786887,0.70317477,0.75709414,1.01,2024-10-14 21:00:00+09:00
0.9940525,0.8607886,0.7079803,0.7116668,0.5413189,0.679824,1.035,2024-10-14 21:30:00+09:00
0.9153442,0.8356981,0.7650903,0.7514278,0.4902581,0.6598373,0.96,2024-10-14 22:00:00+09:00
0.7058117,0.63363874,0.56263095,0.58999604,0.49059534,0.7650513,0.82,2024-10-14 22:30:00+09:00
0.6710793,0.6450751,0.5877322,0.61518854,0.6264643,0.76731145,0.82,2024-10-14 23:00:00+09:00
0.77125204,0.7252362,0.71431595,0.7493542,0.64331365,0.8912616,0.855,2024-10-14 23:30:00+09:00
0.7912051,0.72141004,0.6515794,0.58494204,0.5240095,0.7526377,0.89,2024-10-15 00:00:00+09:00
0.816111,0.74995446,0.7171768,0.63355213,0.5815135,0.9122732,0.895,2024-10-15 00:30:00+09:00
0.70811534,0.67613196,0.79923433,0.7386423,0.69932145,1.1572813,0.86,2024-10-15 01:00:00+09:00
0.7205302,0.711127,0.66372937,0.59451526,0.64388573,1.0338868,0.855,2024-10-15 01:30:00+09:00
0.81933475,0.7492119,0.69339657,0.73956597,0.82835317,1.0454057,0.86,2024-10-15 02:00:00+09:00
0.6908043,0.62179875,0.573197,0.5526263,0.73152065,1.0501194,0.6595332,2024-10-15 02:30:00+09:00
0.6681262,0.6336158,0.54025245,0.47134355,0.75560033,1.2185663,0.6595332,2024-10-15 03:00:00+09:00
0.6147895,0.63539344,0.5533014,0.5271668,0.78544366,1.2354922,0.6595332,2024-10-15 03:30:00+09:00
0.6095642,0.62150466,0.5527196,0.50662166,0.7073171,1.0542091,0.6595332,2024-10-15 04:00:00+09:00
0.654747,0.6003247,0.4968167,0.5285375,0.67884284,1.0743811,0.6595332,2024-10-15 04:30:00+09:00
0.6299648,0.60823005,0.5098166,0.5443415,0.7034725,1.1333165,0.6595332,2024-10-15 05:00:00+09:00
0.6585424,0.5754951,0.50115824,0.518568,0.73947155,1.1571479,0.6595332,2024-10-15 05:30:00+09:00
0.66127974,0.59123796,0.5122497,0.5555187,0.76558155,1.1729501,0.6595332,2024-10-15 06:00:00+09:00
0.6457352,0.58852667,0.52191246,0.53939253,0.75046754,1.1530353,0.6595332,2024-10-15 06:30:00+09:00
0.66619694,0.5862397,0.53151226,0.6263875,0.8744644,1.2491999,0.6595332,2024-10-15 07:00:00+09:00
0.65318924,0.5693224,0.5999944,0.6623066,0.8830133,1.2254801,0.6595332,2024-10-15 07:30:00+09:00
0.6423975,0.5503218,0.5803837,0.6470235,0.91374063,1.2598877,0.6595332,2024-10-15 08:00:00+09:00
0.6159994,0.5456106,0.512372,0.63707876,0.965164,1.2068436,0.6595332,2024-10-15 08:30:00+09:00
0.676355,0.5556757,0.56925565,0.6535581,1.0561477,1.2169155,0.6595332,2024-10-15 09:00:00+09:00
0.5882393,0.57478577,0.58746386,0.6654711,0.89342123,1.307195,0.635,2024-10-15 09:30:00+09:00
0.5096877,0.5323704,0.5608925,0.68059415,1.066814,1.3993186,0.64,2024-10-15 10:00:00+09:00
0.5700132,0.576048,0.60228467,0.728754,1.058623,1.38716,0.66,2024-10-15 10:30:00+09:00
0.5562631,0.5329239,0.58072186,0.76330703,1.0089297,1.3962889,0.62,2024-10-15 11:00:00+09:00
0.54102635,0.50341874,0.6235101,0.7176952,1.0932789,1.2942766,0.615,2024-10-15 11:30:00+09:00
0.53990453,0.5931972,0.7249116,0.9389346,1.207589,1.4342136,0.56,2024-10-15 12:00:00+09:00
0.5351605,0.6249185,0.6621222,0.87441814,1.2516732,1.4400482,0.49,2024-10-15 12:30:00+09:00
0.48818755,0.5772558,0.6913669,1.0246451,1.2545209,1.5618333,0.48,2024-10-15 13:00:00+09:00
0.480809,0.56230444,0.6874208,0.86147344,1.2412674,1.4613976,0.465,2024-10-15 13:30:00+09:00
0.4439643,0.5201066,0.7211812,0.9187696,1.2577281,1.4024005,0.45,2024-10-15 14:00:00+09:00
0.49008235,0.62462425,0.7864066,0.9996116,1.2687722,1.462971,0.46,2024-10-15 14:30:00+09:00
0.53303117,0.6031452,0.77256197,0.9332758,1.3263959,1.398295,0.49,2024-10-15 15:00:00+09:00
0.51968473,0.6369024,0.77823764,1.0351489,1.4089912,1.3573549,0.48,2024-10-15 15:30:00+09:00
0.5225562,0.59526837,0.85639745,0.9934405,1.3704661,1.2576636,0.48,2024-10-15 16:00:00+09:00
0.5106843,0.634887,0.82115054,0.8877263,1.292568,1.1876302,0.46,2024-10-15 16:30:00+09:00
0.5062919,0.6421456,0.81782615,0.9465764,1.2436143,1.1541139,0.44,2024-10-15 17:00:00+09:00
0.5299452,0.67252344,0.86749345,1.0066234,1.3471916,1.278919,0.485,2024-10-15 17:30:00+09:00
0.5715506,0.69474643,0.9177663,1.029167,1.3094997,1.140401,0.48,2024-10-15 18:00:00+09:00
0.56018645,0.7329577,0.95436007,1.02297,1.4060332,1.2166044,0.47,2024-10-15 18:30:00+09:00
0.6217812,0.8137518,0.91511965,1.0378946,1.335394,1.1877618,0.49,2024-10-15 19:00:00+09:00
0.58189386,0.7702711,0.84808445,0.94699895,1.2735053,0.9775666,0.525,2024-10-15 19:30:00+09:00
0.69470805,0.8831626,0.8903074,1.1165509,1.3286054,1.1121043,0.56,2024-10-15 20:00:00+09:00
0.6975965,0.97063035,1.0715579,1.1869758,1.2622379,1.0444727,0.62,2024-10-15 20:30:00+09:00
0.7988252,0.91984135,1.0217012,1.1636285,1.1672951,0.9983788,0.63,2024-10-15 21:00:00+09:00
0.8733926,0.97760236,1.154204,1.1944251,1.2029194,1.081646,0.63,2024-10-15 21:30:00+09:00
0.8609636,0.9426907,1.0868763,1.1857284,1.1551309,1.1119967,0.62,2024-10-15 22:00:00+09:00
0.7957122,0.9480704,1.1015419,1.2313042,1.180505,1.1057239,0.595,2024-10-15 22:30:00+09:00
0.8809074,1.0705227,1.313721,1.4467686,1.1848637,1.1575333,0.64,2024-10-15 23:00:00+09:00
0.91357607,1.0549185,1.2330632,1.3083162,1.11687,1.1017045,0.68,2024-10-15 23:30:00+09:00
0.93259424,1.0024573,1.1790011,1.3083606,1.1116605,1.0703449,0.74,2024-10-16 00:00:00+09:00
0.9380222,1.0448408,1.2963134,1.4165598,1.1425678,1.216632,0.76,2024-10-16 00:30:00+09:00
1.1796126,1.402298,1.4555905,1.7960002,1.5128919,1.3341914,0.85,2024-10-16 01:00:00+09:00
1.057145,1.3695236,1.5971929,1.5129781,1.2980753,1.1903563,1.14,2024-10-16 01:30:00+09:00
1.170117,1.2678676,1.4239154,1.4591722,1.2865368,1.1444517,1.24,2024-10-16 02:00:00+09:00
1.1852641,1.210417,1.5139924,1.4475616,1.3496858,1.175075,1.12,2024-10-16 02:30:00+09:00
1.1664511,1.4017018,1.5500053,1.4743304,1.3708019,1.123433,1.02,2024-10-16 03:00:00+09:00
1.041598,1.1874808,1.419819,1.3720019,1.25329,1.0077467,0.96,2024-10-16 03:30:00+09:00
1.0821002,1.202802,1.3638076,1.2590867,1.2590584,0.9797724,1.01,2024-10-16 04:00:00+09:00
1.2906454,1.5452058,1.6452777,1.4755088,1.3944846,1.1630831,1.15,2024-10-16 04:30:00+09:00
1.3303058,1.5689697,1.6455187,1.5540409,1.2789197,1.2450371,1.11,2024-10-16 05:00:00+09:00
1.3439288,1.5506953,1.7025797,1.4245806,1.4050813,1.175839,1.135,2024-10-16 05:30:00+09:00
1.4797875,1.7031119,1.5320524,1.4949583,1.3482248,1.2315881,1.2,2024-10-16 06:00:00+09:00
1.5211915,1.7144799,1.7245737,1.4694436,1.3626647,1.2738322,1.31,2024-10-16 06:30:00+09:00
1.5112813,1.706785,1.564062,1.2968477,1.3146236,1.102058,1.29,2024-10-16 07:00:00+09:00
1.505968,1.5485111,1.3898929,1.1735601,1.175348,1.0505031,1.3,2024-10-16 07:30:00+09:00
1.4447579,1.5769928,1.3406223,1.3128659,1.2860473,1.0947484,1.17,2024-10-16 08:00:00+09:00
1.5630988,1.6388133,1.4462714,1.273397,1.2324369,1.0808849,1.315,2024-10-16 08:30:00+09:00
1.549614,1.5117351,1.328815,1.3102791,1.1476145,1.1475099,1.37,2024-10-16 09:00:00+09:00
1.5521674,1.535013,1.3611178,1.3237361,1.0924631,1.061544,1.425,2024-10-16 09:30:00+09:00
1.6111736,1.4291192,1.260972,1.2358031,1.08726,1.1527926,1.57,2024-10-16 10:00:00+09:00
1.5824717,1.245487,1.1752945,1.1988595,0.8842612,1.0769049,1.53,2024-10-16 10:30:00+09:00
1.587311,1.4578384,1.1949505,1.3460277,0.9246262,1.0185689,1.43,2024-10-16 11:00:00+09:00
1.4323015,1.3892282,1.2164295,1.2561008,0.91219467,1.1355376,1.52,2024-10-16 11:30:00+09:00
1.4715694,1.2488292,1.1751908,1.2229993,1.0133284,1.1683359,1.5,2024-10-16 12:00:00+09:00
1.4679453,1.2673104,1.1823334,1.2208656,0.9136825,1.3130431,1.45,2024-10-16 12:30:00+09:00
1.3836088,1.1606152,1.3373675,1.2340367,0.96500343,1.3110759,1.46,2024-10-16 13:00:00+09:00
1.3254421,1.2795225,1.3824192,1.3277178,1.0469935,1.277238,1.695,2024-10-16 13:30:00+09:00
1.4483539,1.3040997,1.3176545,1.3071023,1.0684872,1.2052166,1.74,2024-10-16 14:00:00+09:00
1.3611467,1.2581205,1.299286,1.2182815,1.0328795,1.3253783,1.705,2024-10-16 14:30:00+09:00
1.3120801,1.2512978,1.2730554,1.2897215,1.0763426,1.1677245,1.47,2024-10-16 15:00:00+09:00
1.3064207,1.2783844,1.1973456,1.1679083,1.0275831,1.223874,1.33,2024-10-16 15:30:00+09:00
1.1794147,1.1353189,1.2434341,1.1477606,1.086419,1.2600151,1.2,2024-10-16 16:00:00+09:00
1.1498196,1.0935116,1.2056011,1.2283622,1.1372603,1.1578827,1.31,2024-10-16 16:30:00+09:00
1.1995453,1.2515545,1.2140054,0.99296933,1.0504004,1.3049531,1.12,2024-10-16 17:00:00+09:00
1.3045294,1.2330171,1.212934,1.1472336,1.1890153,1.177987,1.29,2024-10-16 17:30:00+09:00
1.1987087,1.1808325,1.1702623,1.1334559,1.2295442,1.1653159,1.32,2024-10-16 18:00:00+09:00
1.267102,1.269877,1.1180928,1.063961,1.2383832,1.2326784,1.2,2024-10-16 18:30:00+09:00
1.3395444,1.2893498,1.249712,1.094184,1.2437869,1.354717,1.22,2024-10-16 19:00:00+09:00
1.3364466,1.2876852,1.0916744,1.0236586,1.254772,1.3418772,1.16,2024-10-16 19:30:00+09:00
1.4109809,1.189011,0.9661138,0.94150394,1.1861159,1.11886,1.19,2024-10-16 20:00:00+09:00
1.3084813,1.165143,1.0007923,0.93197304,1.1984458,1.1160667,1.16,2024-10-16 20:30:00+09:00
1.2107675,1.1559688,0.8743549,0.93574166,1.1623833,1.1220756,1.24,2024-10-16 21:00:00+09:00
1.2314111,1.0421948,1.1169944,1.1061248,1.1149331,1.2096304,1.315,2024-10-16 21:30:00+09:00
1.2839184,1.242061,1.0691612,1.2269243,1.256465,1.2059197,1.31,2024-10-16 22:00:00+09:00
1.3658361,1.1440247,1.0186033,1.1699072,1.2963518,1.1532967,1.44,2024-10-16 22:30:00+09:00
1.152766,0.9868919,1.0646338,1.1322232,1.2405508,1.36041,1.26,2024-10-16 23:00:00+09:00
1.1631609,1.0667554,1.0796432,1.182529,1.1112847,1.2961274,1.17,2024-10-16 23:30:00+09:00
1.1580974,1.1129632,1.1048659,1.2570508,1.2820894,1.32282,1.25,2024-10-17 00:00:00+09:00
1.0726511,0.9410513,0.97237,1.1078985,1.1110566,1.2129669,1.215,2024-10-17 00:30:00+09:00
1.1082778,1.1057346,1.1046097,1.2579833,1.3014683,1.2654971,1.13,2024-10-17 01:00:00+09:00
0.98939055,0.961588,1.1022861,1.2087746,1.0491332,1.3194873,1.17,2024-10-17 01:30:00+09:00
0.9947043,1.0046884,1.1221254,1.1639185,1.043257,1.5205717,1.13,2024-10-17 02:00:00+09:00
0.85694975,0.90876687,1.0901861,1.1487497,1.1003824,1.4938405,1.23,2024-10-17 02:30:00+09:00
0.9630806,0.959631,1.0186052,1.158866,1.0915737,1.3360114,1.31,2024-10-17 03:00:00+09:00
0.90368533,0.8991787,1.0646536,1.1077255,1.1297872,1.3380072,1.095,2024-10-17 03:30:00+09:00
0.83187187,0.9379954,1.019613,1.0209385,1.1240618,1.2351395,0.81,2024-10-17 04:00:00+09:00
0.8069245,0.87992966,1.0351151,0.9953594,1.1569465,1.3368099,0.81,2024-10-17 04:30:00+09:00
0.8444714,0.940779,1.0870097,1.0806065,1.0776051,1.2511182,0.83,2024-10-17 05:00:00+09:00
0.8905929,0.97847605,1.0569681,1.1035815,1.3791051,1.2715993,0.84,2024-10-17 05:30:00+09:00
1.1049036,1.3509423,1.2684048,1.3224792,1.4180284,1.40125,0.9,2024-10-17 06:00:00+09:00
1.0802734,1.2943587,1.3252668,1.3717802,1.6260105,1.4503491,0.825,2024-10-17 06:30:00+09:00
1.1133432,1.1840122,1.1839011,1.1231265,1.4221488,1.4115973,1.01,2024-10-17 07:00:00+09:00
1.1133535,1.1408669,1.145707,1.136296,1.4532743,1.1686488,0.955,2024-10-17 07:30:00+09:00
1.0373144,1.1071798,1.064169,1.1093633,1.3965899,1.133249,0.91,2024-10-17 08:00:00+09:00
1.0525395,1.2322043,1.1102369,1.123595,1.4639449,1.183427,0.885,2024-10-17 08:30:00+09:00
1.113387,1.3060514,1.179566,1.1529976,1.5129036,1.1152109,0.9,2024-10-17 09:00:00+09:00
1.2571852,1.1274465,1.0627593,1.1379914,1.4686344,1.1424038,0.98,2024-10-17 09:30:00+09:00
1.1681185,1.0534012,0.99178237,0.97515976,1.3153719,1.1454626,1.05,2024-10-17 10:00:00+09:00
1.2081226,1.1671817,1.1759313,1.2104955,1.3833641,1.1647838,1.06,2024-10-17 10:30:00+09:00
1.1025614,1.0791497,1.0737857,1.1996279,1.2346716,1.0869638,1.08,2024-10-17 11:00:00+09:00
1.2010311,1.1291248,1.0914695,1.3364556,1.2986157,1.0323986,1.075,2024-10-17 11:30:00+09:00
1.199208,1.1709925,1.0985233,1.4487852,1.3239962,1.0334039,1.16,2024-10-17 12:00:00+09:00
1.1040925,1.064203,1.2388141,1.3246531,1.2432328,1.0595583,1.125,2024-10-17 12:30:00+09:00
1.1729256,1.1865613,1.292637,1.5091639,1.2930688,1.0625315,1.15,2024-10-17 13:00:00+09:00
1.2393513,1.18599,1.1914963,1.4435146,1.1916826,0.9938676,1.28,2024-10-17 13:30:00+09:00
1.1616536,1.1598567,1.2323419,1.4322793,1.2658106,1.0853539,1.2,2024-10-17 14:00:00+09:00
0.9857376,1.1606643,1.3151686,1.4066038,1.1543436,1.174593,1.08,2024-10-17 14:30:00+09:00
1.2844726,1.2665751,1.4473671,1.5469244,1.2318692,0.9756766,1.32,2024-10-17 15:00:00+09:00
1.0710778,1.1350884,1.291565,1.3485734,1.0525877,0.9619292,1.22,2024-10-17 15:30:00+09:00
1.1049595,1.2168732,1.3924747,1.357829,1.0507925,0.9035338,1.09,2024-10-17 16:00:00+09:00
1.1679101,1.2201605,1.4116163,1.3573066,1.0176733,0.83017343,0.96,2024-10-17 16:30:00+09:00
1.0900102,1.3122475,1.402717,1.2625194,0.9877596,0.87072194,1.04,2024-10-17 17:00:00+09:00
1.177735,1.3267668,1.4277506,1.382157,0.99274296,0.8383496,1.185,2024-10-17 17:30:00+09:00
1.1920812,1.4981573,1.6141906,1.4797746,1.0420752,0.82523704,1.28,2024-10-17 18:00:00+09:00
1.1990397,1.3645971,1.430392,1.2864443,0.9334029,0.79421216,1.27,2024-10-17 18:30:00+09:00
1.2261783,1.3986868,1.467428,1.2636577,0.9274911,1.0130055,1.33,2024-10-17 19:00:00+09:00
1.275115,1.4395126,1.3636539,1.2583164,1.0345738,1.119465,1.22,2024-10-17 19:30:00+09:00
1.2784045,1.4819254,1.5022173,1.2447097,1.0189605,0.8838572,1.13,2024-10-17 20:00:00+09:00
1.2740755,1.4440632,1.4315075,1.1500347,0.9576466,0.8583226,1.055,2024-10-17 20:30:00+09:00
1.3113862,1.3423697,1.227738,0.8989161,0.9731753,0.97339416,1.03,2024-10-17 21:00:00+09:00
1.1860743,1.363798,1.2161648,1.0282367,0.91050583,0.7862825,0.98,2024-10-17 21:30:00+09:00
1.2491498,1.2825761,1.2340764,0.8465878,0.97854304,0.8629696,0.97,2024-10-17 22:00:00+09:00
1.3542851,1.3366706,1.2327616,0.94501,0.7883023,0.844384,1.085,2024-10-17 22:30:00+09:00
1.3510703,1.3779835,1.190765,1.0408932,0.84616816,0.76339704,1.22,2024-10-17 23:00:00+09:00
1.3706391,1.3226318,1.1289705,1.0511131,0.7623948,0.8174435,1.31,2024-10-17 23:30:00+09:00
1.5511897,1.3863866,1.1673559,0.9989588,0.8717557,0.8053147,1.43,2024-10-18 00:00:00+09:00
1.6910613,1.382151,1.0383632,1.1671672,0.87587667,1.006358,1.74,2024-10-18 00:30:00+09:00
1.4459592,1.287643,0.9976447,1.0038095,0.7911204,0.89190865,1.5,2024-10-18 01:00:00+09:00
1.5270585,1.207311,0.98716867,1.126109,0.84149325,0.937427,1.52,2024-10-18 01:30:00+09:00
1.5462278,1.3559153,0.9615268,1.0988728,0.88661486,0.8895084,1.61,2024-10-18 02:00:00+09:00
1.443255,1.2068639,1.0178334,0.9659446,0.79338914,0.88722754,1.495,2024-10-18 02:30:00+09:00
1.406633,1.0547426,1.021847,0.90544015,0.73469126,0.84946215,1.51,2024-10-18 03:00:00+09:00
1.3205243,1.0602537,1.0709575,1.0428388,1.0524998,0.9182086,1.54,2024-10-18 03:30:00+09:00
1.2554377,1.0206331,0.9847684,1.0260576,0.91939074,1.01636,1.52,2024-10-18 04:00:00+09:00
1.118389,1.0075932,0.9683133,1.0304433,0.98866713,1.054596,1.505,2024-10-18 04:30:00+09:00
1.0784137,0.9810664,0.9309567,0.97623205,1.0184858,1.1306692,1.49,2024-10-18 05:00:00+09:00
1.1757696,0.9890818,0.9469516,0.9722539,0.93190265,0.88147587,1.41,2024-10-18 05:30:00+09:00
1.105288,1.0362124,0.89400953,0.75599027,0.81400484,1.0192639,1.37,2024-10-18 06:00:00+09:00
1.1683741,1.1022041,0.91515094,0.82075334,0.8501272,0.9194021,1.345,2024-10-18 06:30:00+09:00
1.0609845,1.0095937,0.9012617,0.87213373,0.87771213,0.98688793,1.37,2024-10-18 07:00:00+09:00
1.0997628,1.0626457,0.9778555,0.9588824,0.8735465,1.185857,1.36,2024-10-18 07:30:00+09:00
1.0373023,1.0187731,0.9717555,0.94713527,0.83264995,1.0910014,1.32,2024-10-18 08:00:00+09:00
1.0100539,0.9657937,0.8979692,0.9657708,0.88501275,1.1641648,1.075,2024-10-18 08:30:00+09:00
0.9024957,0.83458585,0.8619427,0.843315,0.85017985,1.7990865,0.87,2024-10-18 09:00:00+09:00
0.90702313,0.84774745,0.8751784,0.86997944,0.81021315,2.1333945,0.865,2024-10-18 09:30:00+09:00
0.9141439,0.9002011,0.84448254,0.7981742,0.8617644,2.369107,0.87,2024-10-18 10:00:00+09:00
0.9482725,0.84361684,0.87427735,0.81758595,0.9669869,2.6893086,0.89,2024-10-18 10:30:00+09:00
0.9397486,0.85096556,0.8730928,0.8240878,1.0027682,3.0454378,0.91,2024-10-18 11:00:00+09:00
0.92248815,0.93240476,0.8796703,0.8113436,0.9747485,2.9434037,0.885,2024-10-18 11:30:00+09:00
