pred_3h,pred_6h,pred_9h,pred_12h,pred_18h,pred_24h,origin_hs,origin_time
0.61660314,0.66654146,0.6829386,0.5664921,0.6797249,0.6523787,0.575,2024-05-31 01:30:00+09:00
0.5426758,0.60568625,0.5806715,0.5385019,0.48559293,0.60850406,0.49,2024-05-31 02:00:00+09:00
0.5583824,0.6389523,0.62601155,0.56570536,0.507267,0.5204697,0.52,2024-05-31 02:30:00+09:00
0.5965145,0.627038,0.58150077,0.5296755,0.4268842,0.5396701,0.6,2024-05-31 03:00:00+09:00
0.6020066,0.64309627,0.6222288,0.52602196,0.4633537,0.6667744,0.625,2024-05-31 03:30:00+09:00
0.61074775,0.633851,0.5692631,0.4954295,0.4476454,0.49522534,0.52,2024-05-31 04:00:00+09:00
0.5877174,0.6415436,0.59552896,0.4604367,0.4641053,0.44867197,0.575,2024-05-31 04:30:00+09:00
0.6070152,0.64829296,0.5659503,0.47447985,0.41700312,0.44244155,0.62,2024-05-31 05:00:00+09:00
0.62836003,0.6359026,0.54234433,0.504631,0.42475188,0.5396157,0.64,2024-05-31 05:30:00+09:00
0.6085446,0.60141116,0.58120126,0.51567227,0.44852155,0.50514394,0.63,2024-05-31 06:00:00+09:00
0.6195525,0.6156161,0.5488684,0.52606374,0.43007872,0.5687547,0.635,2024-05-31 06:30:00+09:00
0.6074576,0.6536571,0.49144858,0.5201817,0.39272493,0.6475693,0.63,2024-05-31 07:00:00+09:00
0.64236945,0.6086439,0.45308685,0.540188,0.50330466,0.6350122,0.67,2024-05-31 07:30:00+09:00
0.61917967,0.59692216,0.48812944,0.5299934,0.41046265,0.7450813,0.69,2024-05-31 08:00:00+09:00
0.5920047,0.56540656,0.4926579,0.55689144,0.40528053,0.8244944,0.65,2024-05-31 08:30:00+09:00
0.6086623,0.53283393,0.45632678,0.4690676,0.44464332,0.81751746,0.6,2024-05-31 09:00:00+09:00
0.632187,0.5408371,0.46515954,0.47397375,0.4472862,0.82954496,0.675,2024-05-31 09:30:00+09:00
0.64099956,0.5162819,0.5039696,0.50442356,0.45603254,0.945961,0.68,2024-05-31 10:00:00+09:00
0.6336657,0.574831,0.47133815,0.5092349,0.50693214,0.9679967,0.625,2024-05-31 10:30:00+09:00
0.54788107,0.52169603,0.4911153,0.5032869,0.46991798,0.94119674,0.65,2024-05-31 11:00:00+09:00
0.5809934,0.49977124,0.495148,0.5319358,0.6382074,0.9789234,0.73,2024-05-31 11:30:00+09:00
0.6255368,0.5889565,0.53517693,0.59774154,0.8132377,1.092955,0.79,2024-05-31 12:00:00+09:00
0.59165365,0.5489069,0.49935418,0.5491445,0.7519222,1.13563,0.695,2024-05-31 12:30:00+09:00
0.54639804,0.51405287,0.47366235,0.4953163,0.76403517,1.0141957,0.6,2024-05-31 13:00:00+09:00
0.48827073,0.4690557,0.4491112,0.45560822,0.79290056,1.1121551,0.725,2024-05-31 13:30:00+09:00
0.51020116,0.47012773,0.46916723,0.47871038,0.8848123,1.2016009,0.65,2024-05-31 14:00:00+09:00
0.5364281,0.45763662,0.4177893,0.44177952,0.80608255,1.0047809,0.53,2024-05-31 14:30:00+09:00
0.49848595,0.41390944,0.3975849,0.4358155,0.8654697,0.9931129,0.52,2024-05-31 15:00:00+09:00
0.40212238,0.41529843,0.42447653,0.49177998,0.930916,1.1238493,0.4,2024-05-31 15:30:00+09:00
0.43737307,0.4044241,0.40453556,0.4340214,0.97529024,1.0358447,0.38,2024-05-31 16:00:00+09:00
0.4267143,0.42858642,0.43404892,0.49809945,0.9520947,0.9984164,0.39,2024-05-31 16:30:00+09:00
0.45201123,0.41714284,0.4344591,0.48033038,0.97440445,0.99101776,0.45,2024-05-31 17:00:00+09:00
0.45933673,0.41166762,0.45859364,0.5512905,1.0009626,1.0818775,0.475,2024-05-31 17:30:00+09:00
0.45050958,0.39548162,0.46176645,0.5962804,1.0398628,1.1390518,0.46,2024-05-31 18:00:00+09:00
0.42302886,0.46299398,0.4729637,0.56921923,0.973751,1.065202,0.485,2024-05-31 18:30:00+09:00
0.49482223,0.45518625,0.5074497,0.6366446,0.9682893,1.040323,0.56,2024-05-31 19:00:00+09:00
0.48068073,0.45925146,0.48645675,0.7409867,0.9773175,1.0786238,0.48,2024-05-31 19:30:00+09:00
0.44454074,0.43573287,0.62247586,0.86701727,1.0107652,1.0571661,0.43,2024-05-31 20:00:00+09:00
0.44904342,0.48366493,0.5675823,0.88042843,0.998376,1.0634631,0.405,2024-05-31 20:30:00+09:00
0.43496183,0.4919279,0.60899127,0.9447668,1.0248654,1.0302347,0.41,2024-05-31 21:00:00+09:00
0.42870593,0.44203764,0.65291786,0.8607187,0.94603413,1.0131707,0.44,2024-05-31 21:30:00+09:00
0.45157638,0.45434335,0.6381883,0.8737715,0.99787176,0.95129067,0.45,2024-05-31 22:00:00+09:00
0.42665097,0.4536134,0.6511083,0.8140214,0.97031164,0.91912967,0.4,2024-05-31 22:30:00+09:00
0.40404323,0.4833565,0.68677574,0.8391275,0.9870949,0.90551627,0.42,2024-05-31 23:00:00+09:00
0.47456467,0.49901688,0.75483185,0.93466616,1.0717424,0.8946714,0.42,2024-05-31 23:30:00+09:00
0.4703431,0.5218495,0.76922786,0.9175669,1.0312566,0.81752014,0.44,2024-06-01 00:00:00+09:00
0.470632,0.56330407,0.7851113,0.8751906,1.018757,0.8207584,0.415,2024-06-01 00:30:00+09:00
0.42622522,0.5757684,0.7476375,0.8726565,1.0694393,0.84179246,0.39,2024-06-01 01:00:00+09:00
0.48705003,0.6758946,0.8202474,0.9351661,0.999656,0.95792055,0.425,2024-06-01 01:30:00+09:00
0.4986835,0.59800875,0.74268305,0.88283426,0.97046643,0.8460945,0.43,2024-06-01 02:00:00+09:00
0.51823837,0.727022,0.8389891,0.94056356,1.0445856,0.79359376,0.45,2024-06-01 02:30:00+09:00
0.5655641,0.7681888,0.85198826,0.9012304,1.0593537,0.8006339,0.47,2024-06-01 03:00:00+09:00
0.58529884,0.8401305,0.9674166,1.0360676,1.0184116,0.79085934,0.45,2024-06-01 03:30:00+09:00
0.56896675,0.81741035,0.8202449,0.9406263,0.83730316,0.7337907,0.43,2024-06-01 04:00:00+09:00
0.5705426,0.8139494,0.87078327,0.99473965,0.9390819,0.76055896,0.44,2024-06-01 04:30:00+09:00
0.6660177,0.83085,0.9873297,1.0779632,0.9411526,0.7551072,0.45,2024-06-01 05:00:00+09:00
0.7143238,0.8828762,0.9781837,0.9147945,0.9851956,0.74863183,0.475,2024-06-01 05:30:00+09:00
0.7312354,0.9638943,1.0492355,0.9604934,0.870814,0.69517666,0.51,2024-06-01 06:00:00+09:00
0.82027495,0.87718326,1.0354167,1.0088758,0.8540405,0.9255382,0.55,2024-06-01 06:30:00+09:00
0.93627864,0.99397075,1.1590124,1.212979,0.86985224,0.97116226,0.65,2024-06-01 07:00:00+09:00
0.87355745,0.9947944,1.0476922,1.0749106,0.9660908,0.7633065,0.74,2024-06-01 07:30:00+09:00
1.0409665,1.1453791,1.2758491,1.0585719,0.9590251,0.7359002,0.82,2024-06-01 08:00:00+09:00
1.060059,1.0440577,1.1839756,1.2309328,0.9496922,0.7118466,0.89,2024-06-01 08:30:00+09:00
1.0439788,1.030575,1.0525364,1.0702199,0.7462353,0.5450291,1.0,2024-06-01 09:00:00+09:00
0.95288676,0.9811428,1.0905825,1.0554708,0.931784,0.69911927,1.045,2024-06-01 09:30:00+09:00
1.1316094,1.1269999,1.20879,1.1654932,0.8847572,0.7831661,0.95,2024-06-01 10:00:00+09:00
0.97993857,1.071648,1.0394149,0.99305433,0.8682266,0.53630114,0.94,2024-06-01 10:30:00+09:00
1.0921578,1.1794183,1.062117,0.948001,0.73863894,0.53130496,1.0,2024-06-01 11:00:00+09:00
1.0866789,1.1500593,1.1659945,0.96036065,0.770599,0.62058604,0.99,2024-06-01 11:30:00+09:00
1.0704639,1.1540997,1.1944462,0.94250405,0.76064676,0.51767164,0.98,2024-06-01 12:00:00+09:00
1.1014401,1.1034029,1.1068419,0.9095615,0.79468477,0.48467907,0.97,2024-06-01 12:30:00+09:00
1.0502388,1.1150148,1.0192901,0.8396298,0.7980426,0.574905,0.97,2024-06-01 13:00:00+09:00
1.0334641,1.1282816,1.0153637,0.8364099,0.7436014,0.57545143,0.96,2024-06-01 13:30:00+09:00
1.0769836,1.0699248,0.9496865,0.7287076,0.6273103,0.4710641,0.97,2024-06-01 14:00:00+09:00
1.1011401,1.0959167,0.9007653,0.7712523,0.73786086,0.60767066,1.055,2024-06-01 14:30:00+09:00
1.1151831,1.0984992,0.9031542,0.9050794,0.8099675,0.5391348,1.07,2024-06-01 15:00:00+09:00
1.1856638,1.1478785,1.0533797,0.9167341,0.79709125,0.5444116,1.1,2024-06-01 15:30:00+09:00
1.1517498,0.9611707,0.83231735,0.75812435,0.71083236,0.4980562,1.12,2024-06-01 16:00:00+09:00
1.0900152,0.9766719,0.84493446,0.8254474,0.67075837,0.48204616,1.09,2024-06-01 16:30:00+09:00
1.0065508,0.84774494,0.8121297,0.6531816,0.5838306,0.4687864,1.01,2024-06-01 17:00:00+09:00
1.0547581,0.8869432,0.9362598,0.7661273,0.5730471,0.5268632,1.065,2024-06-01 17:30:00+09:00
1.070397,0.95263314,0.80045205,0.7837906,0.6861504,0.5014646,1.14,2024-06-01 18:00:00+09:00
1.0668435,1.041521,0.8101094,0.8891439,0.5911518,0.5379833,1.24,2024-06-01 18:30:00+09:00
0.9846113,0.90670997,0.7686398,0.8326062,0.59166664,0.47413135,1.17,2024-06-01 19:00:00+09:00
1.0326176,0.8202869,0.81130886,0.76744115,0.53644073,0.43256885,1.16,2024-06-01 19:30:00+09:00
0.87541306,0.7982743,0.7374356,0.7927787,0.52713966,0.48546436,1.14,2024-06-01 20:00:00+09:00
0.8299672,0.81434774,0.69311726,0.6561351,0.47160628,0.4631979,1.08,2024-06-01 20:30:00+09:00
0.8686257,0.799676,0.7307052,0.64444184,0.5074553,0.42433,1.08,2024-06-01 21:00:00+09:00
0.8669959,0.77648836,0.7121917,0.6385218,0.48234862,0.39097747,1.085,2024-06-01 21:30:00+09:00
0.8602078,0.7750119,0.71988857,0.6303358,0.48517823,0.4691258,1.06,2024-06-01 22:00:00+09:00
0.80978435,0.712271,0.65693694,0.6070638,0.47100267,0.33585173,0.97,2024-06-01 22:30:00+09:00
0.7711605,0.7092365,0.67201626,0.63692796,0.4495611,0.40671894,0.86,2024-06-01 23:00:00+09:00
0.77855754,0.6994455,0.6618188,0.6208484,0.40894812,0.33199495,0.85,2024-06-01 23:30:00+09:00
0.82476705,0.66957504,0.7183236,0.59030014,0.37957567,0.40495548,0.81,2024-06-02 00:00:00+09:00
0.71570903,0.73707914,0.6870501,0.58364683,0.41850948,0.41580546,0.75,2024-06-02 00:30:00+09:00
0.72950786,0.7696531,0.80909437,0.61729616,0.43710402,0.37013018,0.74,2024-06-02 01:00:00+09:00
0.7685312,0.7880419,0.6520892,0.64056295,0.45035997,0.33563623,0.79,2024-06-02 01:30:00+09:00
0.7962371,0.7770416,0.7038556,0.5872918,0.4806412,0.4624873,0.81,2024-06-02 02:00:00+09:00
0.79393506,0.8194513,0.7253588,0.6079992,0.5246625,0.38414273,0.82,2024-06-02 02:30:00+09:00
0.8188027,0.7643975,0.7656666,0.6180194,0.46303216,0.46616787,0.82,2024-06-02 03:00:00+09:00
0.75884527,0.7091228,0.5837409,0.60028124,0.46868873,0.40862507,0.835,2024-06-02 03:30:00+09:00
0.71296066,0.7231952,0.5685772,0.5378474,0.4346275,0.38648564,0.75,2024-06-02 04:00:00+09:00
0.7078629,0.6252583,0.55234593,0.45716918,0.41157034,0.3574073,0.75,2024-06-02 04:30:00+09:00
0.6229147,0.622639,0.5722274,0.46115285,0.34679836,0.3882305,0.7,2024-06-02 05:00:00+09:00
0.66994935,0.6337848,0.61615825,0.5304247,0.50352854,0.3883567,0.68,2024-06-02 05:30:00+09:00
0.638185,0.58862966,0.56295663,0.4712899,0.34927037,0.3214129,0.63,2024-06-02 06:00:00+09:00
0.57768995,0.52810353,0.4700874,0.42405313,0.3161234,0.37679303,0.625,2024-06-02 06:30:00+09:00
0.6326967,0.5132974,0.4689006,0.4555698,0.34612918,0.34870216,0.6,2024-06-02 07:00:00+09:00
0.6091468,0.5173765,0.3977968,0.41319704,0.31668317,0.29806143,0.645,2024-06-02 07:30:00+09:00
0.62063605,0.53027886,0.44468176,0.38658214,0.29795823,0.33891177,0.67,2024-06-02 08:00:00+09:00
0.6029331,0.495599,0.43060762,0.36327952,0.26980045,0.321141,0.64,2024-06-02 08:30:00+09:00
0.5879812,0.50276905,0.43578193,0.3659422,0.27737787,0.29004815,0.66,2024-06-02 09:00:00+09:00
0.5899732,0.49500057,0.43323386,0.44901013,0.3275207,0.30602607,0.725,2024-06-02 09:30:00+09:00
0.5673054,0.5102661,0.443333,0.40904877,0.37489223,0.4870526,0.68,2024-06-02 10:00:00+09:00
0.56521577,0.4345413,0.43936673,0.36443338,0.39782295,0.47748005,0.7,2024-06-02 10:30:00+09:00
0.4881581,0.4770436,0.46519876,0.38817415,0.4023006,0.4065769,0.56,2024-06-02 11:00:00+09:00
0.50339156,0.46076196,0.43356907,0.39908397,0.38371184,0.4327687,0.53,2024-06-02 11:30:00+09:00
0.5041971,0.4703218,0.42831582,0.46450213,0.37054473,0.4075676,0.49,2024-06-02 12:00:00+09:00
0.4629547,0.4417361,0.47544444,0.41773343,0.49426055,0.4534711,0.475,2024-06-02 12:30:00+09:00
0.47092798,0.42423025,0.43104917,0.41806525,0.4313529,0.4192906,0.45,2024-06-02 13:00:00+09:00
0.4874402,0.43735906,0.38965574,0.42770118,0.32465664,0.41659302,0.505,2024-06-02 13:30:00+09:00
0.47282818,0.44839168,0.40897793,0.42356548,0.40649858,0.3830625,0.54,2024-06-02 14:00:00+09:00
0.51890314,0.43777585,0.38636982,0.35106787,0.3234612,0.42274702,0.465,2024-06-02 14:30:00+09:00
0.43044335,0.41046432,0.35818014,0.28350177,0.27901837,0.4854635,0.46,2024-06-02 15:00:00+09:00
0.44341204,0.4179172,0.3731409,0.40400603,0.3551373,0.41079178,0.475,2024-06-02 15:30:00+09:00
0.41500294,0.36911646,0.36808142,0.36218217,0.44032398,0.5072139,0.42,2024-06-02 16:00:00+09:00
0.46730033,0.33740693,0.35899258,0.3216698,0.30587932,0.4738159,0.445,2024-06-02 16:30:00+09:00
0.37827918,0.3776753,0.33748507,0.3609365,0.34095815,0.4187191,0.42,2024-06-02 17:00:00+09:00
0.3922755,0.3801725,0.3552064,0.32207155,0.34792235,0.4629234,0.395,2024-06-02 17:30:00+09:00
0.3947275,0.37336776,0.33152965,0.31992188,0.3402292,0.522325,0.41,2024-06-02 18:00:00+09:00
0.3907409,0.35661963,0.34789103,0.31104648,0.35249966,0.474228,0.46,2024-06-02 18:30:00+09:00
0.42359722,0.3813113,0.32193738,0.36697403,0.34613854,0.46948195,0.49,2024-06-02 19:00:00+09:00
0.38319156,0.36732993,0.33484858,0.30616423,0.35830468,0.41631398,0.42,2024-06-02 19:30:00+09:00
0.37065706,0.35111067,0.3078021,0.31058347,0.37140927,0.47150403,0.4,2024-06-02 20:00:00+09:00
0.37253216,0.34399754,0.32760325,0.26380998,0.33706364,0.44735682,0.42,2024-06-02 20:30:00+09:00
0.37688422,0.3909748,0.3578701,0.36478776,0.4693105,0.49565586,0.39,2024-06-02 21:00:00+09:00
0.3642121,0.34433496,0.3069162,0.27994707,0.3897145,0.426022,0.36,2024-06-02 21:30:00+09:00
0.35432768,0.3049645,0.29126543,0.32355756,0.4734764,0.50929946,0.34,2024-06-02 22:00:00+09:00
0.32950923,0.30929017,0.32675302,0.35295266,0.47174743,0.45888263,0.335,2024-06-02 22:30:00+09:00
0.33898842,0.34148914,0.31036094,0.36887708,0.46213046,0.49743372,0.33,2024-06-02 23:00:00+09:00
0.3467647,0.34963533,0.33774236,0.35083303,0.4523158,0.46066928,0.3,2024-06-02 23:30:00+09:00
0.33451077,0.33032024,0.2997243,0.32616848,0.45096052,0.44724575,0.3,2024-06-03 00:00:00+09:00
0.3543781,0.30647424,0.31867915,0.3461982,0.45923612,0.4490411,0.31,2024-06-03 00:30:00+09:00
0.32516292,0.28828472,0.31783766,0.3232324,0.52584755,0.523002,0.29,2024-06-03 01:00:00+09:00
0.30828214,0.30903608,0.30630827,0.36761972,0.45947522,0.5371292,0.31,2024-06-03 01:30:00+09:00
0.31077376,0.27234742,0.30347818,0.34351766,0.47172213,0.524297,0.33,2024-06-03 02:00:00+09:00
0.33136645,0.2647867,0.3256828,0.36522022,0.4766652,0.483228,0.315,2024-06-03 02:30:00+09:00
0.318436,0.28464276,0.3793351,0.43491295,0.42821822,0.4502937,0.31,2024-06-03 03:00:00+09:00
0.2606089,0.25143158,0.3637378,0.45977098,0.4233969,0.42240644,0.36,2024-06-03 03:30:00+09:00
0.28084356,0.27775016,0.33340734,0.4382395,0.42793912,0.50595874,0.38,2024-06-03 04:00:00+09:00
0.28972358,0.28808025,0.34902897,0.4913177,0.43532145,0.48576197,0.39,2024-06-03 04:30:00+09:00
0.33823472,0.34858438,0.38688332,0.4969035,0.43259424,0.57848305,0.39,2024-06-03 05:00:00+09:00
0.31197524,0.30133584,0.40233967,0.5303665,0.4855308,0.4976045,0.36,2024-06-03 05:30:00+09:00
0.28028184,0.3317381,0.4334384,0.5059829,0.4307126,0.59025425,0.3,2024-06-03 06:00:00+09:00
0.2815168,0.3125255,0.41362545,0.46421134,0.42352945,0.5895769,0.235,2024-06-03 06:30:00+09:00
0.26900944,0.297415,0.40976822,0.46475342,0.46846238,0.46340218,0.21,2024-06-03 07:00:00+09:00
0.27476916,0.35145268,0.4193634,0.45117676,0.48429385,0.5041622,0.225,2024-06-03 07:30:00+09:00
0.3357868,0.37184575,0.4848161,0.46755204,0.4951912,0.530688,0.23,2024-06-03 08:00:00+09:00
0.35744745,0.40949842,0.55136365,0.5270286,0.5301174,0.57979965,0.25,2024-06-03 08:30:00+09:00
0.3742131,0.43011603,0.5307984,0.54105115,0.48734578,0.5374236,0.27,2024-06-03 09:00:00+09:00
0.39023444,0.5432194,0.56961364,0.5343219,0.51177007,0.43484002,0.27,2024-06-03 09:30:00+09:00
0.3911414,0.5004517,0.51332253,0.48157972,0.5714054,0.49183676,0.29,2024-06-03 10:00:00+09:00
0.38585326,0.5381193,0.45625728,0.46450743,0.5521625,0.571699,0.3,2024-06-03 10:30:00+09:00
0.3996021,0.4952892,0.4708921,0.442968,0.55425143,0.47502622,0.31,2024-06-03 11:00:00+09:00
0.42306587,0.50562763,0.46247792,0.5031186,0.5715062,0.4399482,0.315,2024-06-03 11:30:00+09:00
0.4799563,0.48619148,0.47919047,0.47118324,0.5530547,0.52558994,0.32,2024-06-03 12:00:00+09:00
0.42717353,0.4565481,0.48937103,0.52212745,0.53514904,0.5386261,0.31,2024-06-03 12:30:00+09:00
0.4457766,0.48151866,0.4655667,0.47088373,0.49775776,0.52491623,0.33,2024-06-03 13:00:00+09:00
0.43420413,0.4840812,0.4728485,0.52516574,0.50856835,0.58680254,0.32,2024-06-03 13:30:00+09:00
0.45389572,0.49237987,0.4469344,0.49486437,0.53981155,0.6456434,0.35,2024-06-03 14:00:00+09:00
0.49927565,0.5373761,0.50019366,0.5374567,0.53614175,0.5590956,0.395,2024-06-03 14:30:00+09:00
0.535893,0.510224,0.53359574,0.55625814,0.5310194,0.49334744,0.44,2024-06-03 15:00:00+09:00
0.5041512,0.55546254,0.5323322,0.5727995,0.5511452,0.58475685,0.49,2024-06-03 15:30:00+09:00
0.54767895,0.65267974,0.543505,0.66923857,0.6049099,0.58280206,0.55,2024-06-03 16:00:00+09:00
0.59405196,0.54768455,0.6027998,0.6515292,0.6382651,0.53215826,0.57,2024-06-03 16:30:00+09:00
0.62255836,0.5858117,0.62130225,0.63030565,0.59425384,0.56250286,0.66,2024-06-03 17:00:00+09:00
0.5560685,0.5432514,0.5796898,0.61003685,0.5807759,0.43670034,0.585,2024-06-03 17:30:00+09:00
0.5187795,0.5358996,0.5742621,0.6921838,0.5855923,0.48756534,0.54,2024-06-03 18:00:00+09:00
0.56366575,0.56506217,0.6603001,0.67342263,0.4707954,0.66750675,0.505,2024-06-03 18:30:00+09:00
0.5130818,0.53376335,0.6187577,0.68306315,0.60692984,0.6501853,0.48,2024-06-03 19:00:00+09:00
0.4506077,0.47239956,0.49530208,0.5694837,0.65552324,0.6279215,0.535,2024-06-03 19:30:00+09:00
0.47063193,0.50062066,0.50104576,0.56067055,0.5866689,0.6345575,0.57,2024-06-03 20:00:00+09:00
0.48139057,0.517253,0.5796217,0.57458067,0.52535576,0.60316,0.535,2024-06-03 20:30:00+09:00
0.50623417,0.5779058,0.5715068,0.5234382,0.52274233,0.6152401,0.5,2024-06-03 21:00:00+09:00
0.50128317,0.5109967,0.48822233,0.5109143,0.5107502,0.5351377,0.475,2024-06-03 21:30:00+09:00
0.49991047,0.5077366,0.53171396,0.4553075,0.50619704,0.5153915,0.49,2024-06-03 22:00:00+09:00
0.4811477,0.5671947,0.5117446,0.5211155,0.51313335,0.525224,0.54,2024-06-03 22:30:00+09:00
0.5386453,0.5954557,0.5978346,0.53669935,0.54897636,0.50493634,0.55,2024-06-03 23:00:00+09:00
0.56782454,0.5625882,0.5200843,0.55547196,0.6132237,0.5457709,0.56,2024-06-03 23:30:00+09:00
0.5226927,0.5104991,0.51276517,0.45426792,0.54843557,0.4577109,0.56,2024-06-04 00:00:00+09:00
0.4923976,0.5275881,0.5190369,0.46938232,0.52765304,0.48890296,0.485,2024-06-04 00:30:00+09:00
0.511092,0.5120917,0.5439082,0.45885772,0.5068131,0.54513896,0.48,2024-06-04 01:00:00+09:00
0.52750844,0.49503386,0.5168319,0.48866123,0.53371394,0.48591465,0.51,2024-06-04 01:30:00+09:00
0.5502899,0.5219023,0.5198,0.44219828,0.54030836,0.43839878,0.52,2024-06-04 02:00:00+09:00
0.56279117,0.55858004,0.50482243,0.49959013,0.54485565,0.54615384,0.54,2024-06-04 02:30:00+09:00
0.5573755,0.50928104,0.5526619,0.5000012,0.5758186,0.60016304,0.56,2024-06-04 03:00:00+09:00
0.5444751,0.5303329,0.5283922,0.4880795,0.5656323,0.5141228,0.605,2024-06-04 03:30:00+09:00
0.5825887,0.567974,0.52215207,0.55826175,0.58125705,0.5557921,0.59,2024-06-04 04:00:00+09:00
0.56112707,0.58061105,0.5671791,0.6464126,0.6077925,0.5650491,0.565,2024-06-04 04:30:00+09:00
0.5487715,0.5693221,0.561814,0.6201972,0.5966377,0.5281873,0.56,2024-06-04 05:00:00+09:00
0.58359504,0.6012507,0.5936462,0.62634826,0.5876319,0.5343515,0.57,2024-06-04 05:30:00+09:00
0.5646086,0.5612268,0.54214615,0.63847566,0.6406119,0.5535104,0.54,2024-06-04 06:00:00+09:00
0.51059365,0.5156145,0.56747305,0.59823906,0.4716432,0.49617133,0.535,2024-06-04 06:30:00+09:00
0.53150636,0.52752084,0.5516681,0.59983796,0.48463163,0.5077612,0.53,2024-06-04 07:00:00+09:00
0.52109194,0.5195438,0.5120075,0.6091521,0.59157014,0.45467365,0.54,2024-06-04 07:30:00+09:00
0.47743654,0.4741671,0.480592,0.5531632,0.4394724,0.49260238,0.53,2024-06-04 08:00:00+09:00
0.51123613,0.47965336,0.49559155,0.58058274,0.47605297,0.49910927,0.505,2024-06-04 08:30:00+09:00
0.49993956,0.45595884,0.4961176,0.53959423,0.47738397,0.46281222,0.52,2024-06-04 09:00:00+09:00
0.4987721,0.44636258,0.48794982,0.5244281,0.44798654,0.47150266,0.525,2024-06-04 09:30:00+09:00
0.48302296,0.5391348,0.6368157,0.6040142,0.48677468,0.5287184,0.53,2024-06-04 10:00:00+09:00
0.50095916,0.49776408,0.5434717,0.53901607,0.50463444,0.5348088,0.48,2024-06-04 10:30:00+09:00
0.46417364,0.50237495,0.5730862,0.50636256,0.4112326,0.5046312,0.46,2024-06-04 11:00:00+09:00
0.5500252,0.5654623,0.6199212,0.55736315,0.56091136,0.5281518,0.465,2024-06-04 11:30:00+09:00
0.5267438,0.5436625,0.60725445,0.5397813,0.51166236,0.5577313,0.48,2024-06-04 12:00:00+09:00
0.49716142,0.5318248,0.5345943,0.5347615,0.50683445,0.5823422,0.495,2024-06-04 12:30:00+09:00
0.53688365,0.54613346,0.6122317,0.55290943,0.5372462,0.5087525,0.5,2024-06-04 13:00:00+09:00
0.5128165,0.54998904,0.59781957,0.49838036,0.5909589,0.52556574,0.46,2024-06-04 13:30:00+09:00
0.4705556,0.557813,0.5410102,0.49836543,0.46216196,0.5558723,0.43,2024-06-04 14:00:00+09:00
0.51719725,0.54606396,0.55320543,0.46358854,0.52238137,0.5368209,0.45,2024-06-04 14:30:00+09:00
0.4992679,0.49636012,0.47740752,0.45921364,0.53110033,0.61302185,0.41,2024-06-04 15:00:00+09:00
0.4834859,0.50639486,0.5330913,0.45018703,0.55745214,0.62263626,0.445,2024-06-04 15:30:00+09:00
0.52073765,0.52182114,0.4885319,0.4547213,0.48066497,0.55861866,0.46,2024-06-04 16:00:00+09:00
0.5087186,0.5500827,0.47424808,0.48989415,0.44740394,0.5309934,0.455,2024-06-04 16:30:00+09:00
0.5466217,0.48800963,0.49973878,0.4848743,0.47515187,0.55145675,0.44,2024-06-04 17:00:00+09:00
0.49162078,0.47807977,0.43344036,0.4254852,0.44201258,0.5433529,0.44,2024-06-04 17:30:00+09:00
0.4878823,0.4773896,0.433829,0.437264,0.44794884,0.5580833,0.48,2024-06-04 18:00:00+09:00
0.5078789,0.45272696,0.45123962,0.4424054,0.5264573,0.5636888,0.52,2024-06-04 18:30:00+09:00
0.55340946,0.41033077,0.38442716,0.44016358,0.5161461,0.5204114,0.63,2024-06-04 19:00:00+09:00
0.5023091,0.3921232,0.37803715,0.4189054,0.43426803,0.50504315,0.625,2024-06-04 19:30:00+09:00
0.47885558,0.41749623,0.37987244,0.39138272,0.42742178,0.50806266,0.59,2024-06-04 20:00:00+09:00
0.47187343,0.39545977,0.40555945,0.46766275,0.44016546,0.49563426,0.645,2024-06-04 20:30:00+09:00
0.48756665,0.4153582,0.41875476,0.44410962,0.5173401,0.46936157,0.61,2024-06-04 21:00:00+09:00
0.4597467,0.3940422,0.3944649,0.43863434,0.51240265,0.5020321,0.62,2024-06-04 21:30:00+09:00
0.45434502,0.4050817,0.4355058,0.4707609,0.5461693,0.46566686,0.48,2024-06-04 22:00:00+09:00
0.4346087,0.37182942,0.43599758,0.44357952,0.5035936,0.43819076,0.475,2024-06-04 22:30:00+09:00
0.42703417,0.4332215,0.43868262,0.525358,0.5756778,0.51215464,0.55,2024-06-04 23:00:00+09:00
0.45112693,0.41382712,0.4920551,0.47092733,0.5452255,0.52042603,0.465,2024-06-04 23:30:00+09:00
0.4220844,0.4189872,0.49153823,0.49061432,0.55381936,0.51576596,0.44,2024-06-05 00:00:00+09:00
0.4385212,0.4336456,0.48574278,0.50118375,0.52610266,0.48746374,0.475,2024-06-05 00:30:00+09:00
0.49512482,0.46465307,0.5034167,0.49636132,0.5384133,0.55827934,0.51,2024-06-05 01:00:00+09:00
0.46573117,0.49988797,0.54643816,0.56137747,0.5750328,0.5885891,0.46,2024-06-05 01:30:00+09:00
0.42202422,0.4738587,0.5341044,0.5537338,0.5418848,0.5451596,0.42,2024-06-05 02:00:00+09:00
0.4395951,0.48533323,0.50344944,0.48880884,0.5873288,0.5748174,0.415,2024-06-05 02:30:00+09:00
0.42206836,0.45251018,0.50527954,0.54730856,0.5783992,0.55664074,0.4,2024-06-05 03:00:00+09:00
0.42583066,0.45878598,0.49290588,0.53213704,0.53731537,0.555762,0.39,2024-06-05 03:30:00+09:00
0.44198048,0.4579484,0.45653012,0.5694775,0.474048,0.5383856,0.37,2024-06-05 04:00:00+09:00
